cluster,Alveolar_macrophages;lung,Astrocytes;brain,B_cells;adipose_tissue,B_cells;bone_marrow,B_cells;breast,B_cells;liver,B_cells;lung,B_cells;muscle_organ,B_cells;spleen,Basal_cells;breast,Basal_cells_of_epidermis;skin_of_body,Basal_cells_of_epidermis;tongue,Basophils;bone_marrow,Bergmann_glial_cells;brain,Bladder_cells;urinary_bladder,Bladder_urothelial_cells;urinary_bladder,Blood_cells;trachea,Brain_pericytes;brain,Cardiomyocytes;heart,Cardiomyocytes;vasculature,Ciliated_columnar_cells_of_tracheobronchial_tree;lung,Classical_monocytes;lung,Common_lymphoid_progenitors;bone_marrow,Dendritic_cells;spleen,Double-negative_thymic_pro-T_cells;thymus,Ductal_epithelial_cells;liver,Early_pro-B_cells;bone_marrow,Epithelial_brush_cells;colon,Fraction_A_pre-pro_B_cells;bone_marrow,Kupffer_cell;liver,Langerhans_cell;tongue,Not_Annotated;adipose_tissue,Not_Annotated;heart,Not_Annotated;lung,Not_Annotated;muscle_organ,Not_Annotated;trachea,Not_Annotated;vasculature,Slamf1-negative_multipotent_progenitor_cells;bone_marrow,Slamf1-positive_multipotent_progenitor_cells;bone_marrow,T_cells;adipose_tissue,T_cells;bone_marrow,T_cells;breast,T_cells;lung,T_cells;muscle_organ,T_cells;spleen,collecting_duct_epithelial_cells;kidney,colon_epithelial_cells;colon,colon_goblet_cells;colon,endocardial_cells;heart,endocardial_cells;vasculature,endothelial_cells;adipose_tissue,endothelial_cells;brain,endothelial_cells;breast,endothelial_cells;heart,endothelial_cells;kidney,endothelial_cells;muscle_organ,endothelial_cells;pancreas,endothelial_cells;trachea,endothelial_cells;urinary_bladder,endothelial_cells;vasculature,enterocytes;colon,enteroendocrine_cells;colon,epidermal_cells;skin_of_body,epithelial_cells;trachea,epithelial_cells_of_proximal_tubule;kidney,erythroblasts;bone_marrow,erythrocytes;vasculature,fibroblasts;heart,fibroblasts;vasculature,granulocyte_monocyte_progenitor_cells;bone_marrow,granulocytes;bone_marrow,granulocytopoietic_cells;bone_marrow,hematopoietic_precursor_cells;bone_marrow,hepatocytes;liver,immature_B_cells;bone_marrow,immature_NK_T_cells;bone_marrow,immature_T_cells;bone_marrow,immature_T_cells;thymus,immature_natural_killer_cells;bone_marrow,keratinocyte_stem_cells;skin_of_body,keratinocytes;tongue,kidney_capillary_endothelial_cells;kidney,kidney_cells;kidney,late_pro-B_cells;bone_marrow,leukocytes;heart,leukocytes;kidney,leukocytes;liver,leukocytes;lung,leukocytes;pancreas,leukocytes;skin_of_body,leukocytes;thymus,leukocytes;urinary_bladder,loop_of_Henle_ascending_limb_epithelial_cells;kidney,luminal_epithelial_cells_of_mammary_gland;breast,lung_endothelial_cells;lung,lung_epithelial_cells;lung,lymphocytes;muscle_organ,macrophages;bone_marrow,macrophages;brain,macrophages;breast,macrophages;kidney,macrophages;muscle_organ,macrophages;spleen,mast_cells;lung,mature_natural_killer_cells;bone_marrow,megakaryocyte-erythroid_progenitor_cells;bone_marrow,mesangial_cells;kidney,mesenchymal_cells;trachea,mesenchymal_stem_cells;muscle_organ,mesenchymal_stem_cells_of_adipose;adipose_tissue,microglia;brain,monocytes;bone_marrow,monocytes;lung,myeloid_cells;adipose_tissue,myeloid_cells;lung,myofibroblasts;heart,naive_B_cells;bone_marrow,natural_killer_cells;adipose_tissue,natural_killer_cells;liver,natural_killer_cells;lung,natural_killer_cells;spleen,neuroendocrine_cells;trachea,neurons;brain,non-classical_monocytes;lung,oligodendrocyte_precursor_cells;brain,oligodendrocytes;brain,pancreatic_A_cells;pancreas,pancreatic_D_cells;pancreas,pancreatic_PP_cells;pancreas,pancreatic_acinar_cells;pancreas,pancreatic_beta_cells;pancreas,pancreatic_ductal_cells;pancreas,pancreatic_stellate_cells;pancreas,pre-natural_killer_cells;bone_marrow,precursor_B_cells;bone_marrow,proerythroblasts;bone_marrow,professional_antigen_presenting_cells;vasculature,promonocytes;bone_marrow,proximal_straight_tubule_epithelial_cells;kidney,regulatory_T_cells;bone_marrow,sinusoidal_endothelial_cells;liver,skeletal_muscle_satellite_cells;muscle_organ,skeletal_muscle_satellite_stem_cells;muscle_organ,smooth_muscle_cells;heart,stem_cells_of_epidermis;skin_of_body,stromal_cells;breast,stromal_cells;lung,type_II_pneumocytes;lung
Alveolar_macrophages;lung_TRUE,10.784463779909023,8.480583726220589,9.46266471008784,9.46266471008784,9.46266471008784,9.46266471008784,9.46266471008784,9.46266471008784,9.46266471008784,3.727116072069908,2.849007939666078,2.849007939666078,2.3749070113119872,7.205370416200679,0.828916961559351,0.0,10.069216599153437,3.597758522241012,5.92591365515322,5.92591365515322,0.9507298455722091,12.490997036060563,2.4322491031625995,10.188801678567044,6.891162831584612,9.607842425850855,1.6960418949524563,0.0,0.7402998025434605,9.000246616787669,2.164244129346765,0.0,0.0,0.0,0.0,0.0,0.0,10.712783872055404,10.712783872055404,14.947252150085093,14.947252150085093,14.947252150085093,14.947252150085093,14.947252150085093,14.947252150085093,9.607842425850855,9.607842425850855,2.665759587806204,0.04685814378486164,0.04685814378486164,11.544320801888471,11.544320801888471,11.544320801888471,11.544320801888471,11.544320801888471,11.544320801888471,11.544320801888471,11.544320801888471,11.544320801888471,11.544320801888471,3.288293469438086,0.6378397900125256,7.455541352258213,11.082051114241281,9.607842425850855,4.002395092922709,10.069216599153437,10.605811184450337,10.605811184450337,16.473392607422845,6.7630927387786945,0.0,3.0081248542104944,10.46787289303282,1.9822438972583716,9.345073940097421,6.891162831584612,6.891162831584612,8.689183917943982,12.053751472297355,10.70675134420179,4.638455964516902,1.5905659722461216,0.7402998025434605,12.00678218745667,12.00678218745667,12.00678218745667,12.00678218745667,12.00678218745667,12.00678218745667,12.00678218745667,12.00678218745667,9.607842425850855,9.607842425850855,8.714869457629064,9.607842425850855,10.423305116269901,26.873259815714064,26.873259815714064,26.873259815714064,26.873259815714064,26.873259815714064,26.873259815714064,8.38602220070535,8.689183917943982,0.8909235066261845,4.803749384396318,4.907431030273438,10.980711951160778,10.784942939186443,11.67381922032522,14.847714816487354,14.847714816487354,10.245822015015975,10.245822015015975,4.200968399643898,2.75015878064045,8.689183917943982,8.689183917943982,8.689183917943982,8.689183917943982,2.1811978667542555,10.00994354264568,12.490997036060563,2.5230668572843937,2.9187873541444973,0.03598261060922042,0.0,0.0,0.9042630515236787,1.2049882301385852,0.10968219145484594,1.385750942229145,8.689183917943982,2.261860920680498,1.0183829349020252,9.143296109544844,0.0,9.607842425850855,6.100465982288554,9.116709846403936,0.3411160966624385,10.712783872055404,2.4275926534140453,10.712783872055404,6.022665880382926,6.022665880382926,3.5509506736976517
Astrocytes;brain_TRUE,8.530508510009557,32.668986740901516,9.238911339633718,9.238911339633718,9.238911339633718,9.238911339633718,9.238911339633718,9.238911339633718,9.238911339633718,5.968197724609464,3.5303766526005886,3.5303766526005886,0.6136104722541792,26.1976483516671,0.7224904298782349,0.6304931640625,14.81991288886854,5.149779755691136,8.845330186257208,8.845330186257208,0.0,7.9578841158223375,4.388064516087374,6.4054718948210825,4.896472499632553,7.575688878518391,0.5404596924781799,0.0,0.0,6.170916420200633,2.1682336862992355,0.0,0.0,0.0,0.0,0.0,0.0,13.274407999452066,13.274407999452066,7.928115292206509,7.928115292206509,7.928115292206509,7.928115292206509,7.928115292206509,7.928115292206509,7.575688878518391,7.575688878518391,3.116167391581392,0.35348981618881226,0.35348981618881226,14.217728673583931,14.217728673583931,14.217728673583931,14.217728673583931,14.217728673583931,14.217728673583931,14.217728673583931,14.217728673583931,14.217728673583931,14.217728673583931,2.3857105964173875,0.0,2.80306323831556,10.224685463950866,7.575688878518391,3.5365990774912968,14.81991288886854,7.690863318672335,7.690863318672335,16.495229642079384,3.934889544073182,0.0,0.08064500242471695,9.142047291121411,0.8259891867637634,7.659583932523944,4.896472499632553,4.896472499632553,5.709591601071965,13.274407999452066,5.664048332100114,3.171637701543255,2.937444774114906,0.0,10.174478672099887,10.174478672099887,10.174478672099887,10.174478672099887,10.174478672099887,10.174478672099887,10.174478672099887,10.174478672099887,7.575688878518391,7.575688878518391,10.564069047570229,7.575688878518391,7.583095863185548,18.08431041902966,18.08431041902966,18.08431041902966,18.08431041902966,18.08431041902966,18.08431041902966,3.6756997390357014,5.709591601071965,1.2502761657039325,4.409467007619915,1.8880004421850942,9.41228830848855,9.223820832678705,16.605150841866376,8.57205774579887,8.57205774579887,5.348478017236899,5.348478017236899,2.8722937763927296,2.7453808090649545,5.766411519993131,5.766411519993131,5.766411519993131,5.766411519993131,1.7210056831439338,21.279067424988305,7.9578841158223375,3.960626396419549,7.242417738091683,0.04213208332657814,0.0,0.0,0.9870594135028552,0.8187942484186755,0.4728296350825716,0.5294307954609394,5.709591601071965,3.2105409096650503,0.0,11.966404631595921,0.0,7.575688878518391,3.1036262223108984,10.564069047570229,0.0,13.274407999452066,4.322154318629247,13.274407999452066,4.472368250454396,4.472368250454396,0.16699425876140594
B_cells;adipose_tissue_TRUE,5.95293954744045,5.830806177418127,35.660068364157155,35.660068364157155,35.660068364157155,35.660068364157155,35.660068364157155,35.660068364157155,35.660068364157155,2.8496924564960144,2.8234220371368073,2.8234220371368073,5.087971385963161,7.6824498097331535,0.16097575426101685,0.0,10.627891104273598,4.068875854013053,4.5408079920045905,4.5408079920045905,0.0,15.62402658817683,3.7545030548278535,29.316033311776803,15.83636601576456,8.984579998691189,6.5901205114058445,0.0,3.4933566136971144,5.8568441780546046,10.862726931282552,0.0,0.0,0.0,0.0,0.0,0.0,13.197229907121185,13.197229907121185,29.60699847277419,29.60699847277419,29.60699847277419,29.60699847277419,29.60699847277419,29.60699847277419,8.984579998691189,8.984579998691189,1.6982107441549354,0.0,0.0,20.128140938864856,20.128140938864856,20.128140938864856,20.128140938864856,20.128140938864856,20.128140938864856,20.128140938864856,20.128140938864856,20.128140938864856,20.128140938864856,4.900034562700746,1.5437242957783113,6.221578912755658,11.418882866355954,8.984579998691189,2.221021552751404,10.627891104273598,8.648817546335488,8.648817546335488,18.37976119889804,11.462953159459984,0.0,1.0869647906249773,6.588637466432961,8.887144874860326,20.770901311626787,15.83636601576456,15.83636601576456,20.613057392927495,13.197229907121185,5.141946165978564,3.352443676004061,3.192360275512945,3.752395851562708,23.964510460062982,23.964510460062982,23.964510460062982,23.964510460062982,23.964510460062982,23.964510460062982,23.964510460062982,23.964510460062982,8.984579998691189,8.984579998691189,18.87716568835611,8.984579998691189,23.32460914400042,22.74994346321433,22.74994346321433,22.74994346321433,22.74994346321433,22.74994346321433,22.74994346321433,8.988956834352889,20.613057392927495,0.6619397688133064,4.517273944079417,3.009930132843396,14.462222178116699,14.462222178116699,14.745480388345518,22.338820032272956,22.338820032272956,16.1533818060464,16.1533818060464,4.895477240025882,16.82346804204589,20.613057392927495,20.613057392927495,20.613057392927495,20.613057392927495,1.467690412364254,6.856949672303907,15.62402658817683,1.0397141663364793,1.978929160589887,0.38067185036077206,0.0,0.0,0.12728188514192668,0.7935412725387052,0.0,0.4610174971279152,20.613057392927495,14.825391089066374,0.0,19.12494828516119,0.0,8.984579998691189,9.248601737164808,18.87716568835611,0.0,13.197229907121185,2.2833649987832203,13.197229907121185,10.39732897260831,10.39732897260831,0.7226821184158325
B_cells;bone_marrow_TRUE,6.223811136050658,4.6845223226330495,14.870970092036508,14.870970092036508,14.870970092036508,14.870970092036508,14.870970092036508,14.870970092036508,14.870970092036508,1.280299801718105,0.9725049490278417,0.9725049490278417,0.15013622814281422,4.399864372881976,1.9279959736899897,0.0,6.046035356142305,1.2517905655232342,0.9166975163600661,0.9166975163600661,0.0,6.047896469181235,1.956428118727424,7.505993002348325,8.06836977330121,3.7004114147275686,0.8472968902100216,0.0,0.6653967316855084,6.503650391643697,0.4161544144153595,0.0,0.0,0.0,0.0,0.0,0.0,6.048904927447438,6.048904927447438,17.450277283110402,17.450277283110402,17.450277283110402,17.450277283110402,17.450277283110402,17.450277283110402,3.7004114147275686,3.7004114147275686,0.418076870793646,0.0,0.0,8.242890998721123,8.242890998721123,8.242890998721123,8.242890998721123,8.242890998721123,8.242890998721123,8.242890998721123,8.242890998721123,8.242890998721123,8.242890998721123,0.7347127710553732,0.07872828146950765,1.33080015365373,4.9972228457812555,3.7004114147275686,3.9430643387816167,6.046035356142305,5.936593407087706,5.936593407087706,7.778333397582173,4.678500405766747,0.0,0.0,3.2983753623610195,1.8871389356526462,15.641164907000281,8.06836977330121,8.06836977330121,14.583830841562964,6.319912852719426,1.9462493973022157,0.5006221532821655,0.24059149893847379,0.6653967316855084,16.409637825055555,16.409637825055555,16.409637825055555,16.409637825055555,16.409637825055555,16.409637825055555,16.409637825055555,16.409637825055555,3.7004114147275686,3.7004114147275686,5.610802054405212,3.7004114147275686,14.063516909425909,14.464312830431895,14.464312830431895,14.464312830431895,14.464312830431895,14.464312830431895,14.464312830431895,6.028628056699579,14.583830841562964,1.3403847065161574,0.30471305489878764,1.6101131181825292,5.402830575677482,5.395525147291748,8.086366348645903,7.651521482250908,7.651521482250908,7.145912097936327,7.145912097936327,1.5631795715201986,6.533547349951483,14.583830841562964,14.583830841562964,14.583830841562964,14.583830841562964,0.0,8.475833756679839,6.047896469181235,0.0,0.727270632982254,0.0,0.0,0.0,0.15529841929674149,0.0,0.0,0.0,14.583830841562964,2.3715663376179608,0.0,8.066787748174233,0.0,3.7004114147275686,3.4091607819903977,5.610802054405212,0.0,6.048904927447438,1.8826325955716046,6.048904927447438,3.218119870532643,3.218119870532643,1.5132849778641355
B_cells;breast_TRUE,3.036269396543503,1.4460910186171532,3.078529916703701,3.078529916703701,3.078529916703701,3.078529916703701,3.078529916703701,3.078529916703701,3.078529916703701,2.8122310042381287,2.8122310042381287,2.8122310042381287,0.0,0.7012026607990265,0.0,0.0,11.531889408826828,0.0,2.017384320497513,2.017384320497513,0.0,5.005459792912006,1.560112290084362,3.573654843494296,3.578044857829809,2.297783996909857,0.0,0.0,0.0,4.01349176466465,3.103276252746582,0.0,0.0,0.0,0.0,0.0,0.0,6.607795566320419,6.607795566320419,4.5751664750278,4.5751664750278,4.5751664750278,4.5751664750278,4.5751664750278,4.5751664750278,2.297783996909857,2.297783996909857,0.32918938621878624,0.0,0.0,4.445108536630869,4.445108536630869,4.445108536630869,4.445108536630869,4.445108536630869,4.445108536630869,4.445108536630869,4.445108536630869,4.445108536630869,4.445108536630869,0.0775819718837738,0.0,5.924634575843811,2.90331619605422,2.297783996909857,3.8005411261692643,11.531889408826828,6.642192855477333,6.642192855477333,7.698065988719463,2.323523085564375,0.0,0.0,4.027549270540476,0.0,5.279959738254547,3.578044857829809,3.578044857829809,2.5007380954921246,7.139014407992363,4.068006018176675,0.582287460565567,0.3941127583384514,0.0,6.373867440968752,6.373867440968752,6.373867440968752,6.373867440968752,6.373867440968752,6.373867440968752,6.373867440968752,6.373867440968752,2.297783996909857,2.297783996909857,3.6938843335956335,2.297783996909857,4.562934532761574,4.509025156497955,4.509025156497955,4.509025156497955,4.509025156497955,4.509025156497955,4.509025156497955,0.9900097250938416,2.5007380954921246,3.3410440906882286,0.6353784389793873,0.21246293187141418,3.153036378324032,3.153036378324032,0.5121913924813271,5.170005224645138,5.170005224645138,2.121394630521536,2.121394630521536,1.2968410775065422,0.8548457483993843,2.5007380954921246,2.5007380954921246,2.5007380954921246,2.5007380954921246,0.0,4.250253185629845,5.005459792912006,0.028541795909404755,0.05206270143389702,0.0,0.0,0.0,0.1361299306154251,0.0,0.0,0.0,2.5007380954921246,0.498507309705019,0.6560882478952408,5.6692392230033875,0.0,2.297783996909857,0.834400862455368,3.6938843335956335,0.0,6.607795566320419,0.0,6.607795566320419,0.821165768429637,0.821165768429637,0.6369011402130127
B_cells;liver_TRUE,4.3256159177640585,4.258447892873026,32.18359811313269,32.18359811313269,32.18359811313269,32.18359811313269,32.18359811313269,32.18359811313269,32.18359811313269,1.7756014000624418,1.4973775911167628,1.4973775911167628,3.3142371323050526,5.918656028261998,0.16097575426101685,0.0,8.63873596798356,2.652864256646575,3.204065175318137,3.204065175318137,0.0,11.161886027673395,2.392109579429394,17.330582695763287,9.961711968590574,5.2468622901090765,7.536767837114451,0.0,4.329544832793678,3.6292990765920496,4.040804984002579,0.0,0.0,0.0,0.0,0.0,0.0,9.990321028750481,9.990321028750481,20.723884290311393,20.723884290311393,20.723884290311393,20.723884290311393,20.723884290311393,20.723884290311393,5.2468622901090765,5.2468622901090765,0.09486050140566941,0.0,0.0,17.555821313908915,17.555821313908915,17.555821313908915,17.555821313908915,17.555821313908915,17.555821313908915,17.555821313908915,17.555821313908915,17.555821313908915,17.555821313908915,3.5555329577225008,1.5188498664193038,2.0060406132578485,7.403068078727257,5.2468622901090765,0.9938504374245318,8.63873596798356,4.496091817937247,4.496091817937247,13.959755552251165,9.59593551987555,0.0,0.2392967997527704,5.039400305689835,6.880099303111797,15.882133935282871,9.961711968590574,9.961711968590574,15.882133935282871,9.990321028750481,2.400250216809715,2.392127275466919,1.7332358062267303,4.578317187544776,22.04016569692914,22.04016569692914,22.04016569692914,22.04016569692914,22.04016569692914,22.04016569692914,22.04016569692914,22.04016569692914,5.2468622901090765,5.2468622901090765,16.154451265385966,5.2468622901090765,17.56227075617488,17.984524633826283,17.984524633826283,17.984524633826283,17.984524633826283,17.984524633826283,17.984524633826283,5.931780916888539,15.882133935282871,0.6077766397559061,2.1579146770442406,1.7182520362662106,10.413919843188145,10.413919843188145,11.789363230147014,16.350358577036275,16.350358577036275,12.2741097704303,12.2741097704303,2.714792754955408,14.601337176997488,15.882133935282871,15.882133935282871,15.882133935282871,15.882133935282871,0.5997600962476033,7.621709700401238,11.161886027673395,0.138546283674858,1.5687012036399144,0.0587860569357872,0.0,0.0,0.10699704707395741,0.35550023433638783,0.0,0.0,15.882133935282871,13.799493839827981,0.0,13.27297292904156,0.0,5.2468622901090765,2.8035963617446953,16.154451265385966,0.0,9.990321028750481,1.604902669423964,9.990321028750481,6.158306338619895,6.158306338619895,0.7226821184158325
B_cells;lung_TRUE,4.130227478014097,2.9627203157446362,34.51940468364748,34.51940468364748,34.51940468364748,34.51940468364748,34.51940468364748,34.51940468364748,34.51940468364748,2.122508466778987,1.6753199945107617,1.6753199945107617,4.235732952518196,5.406113117761995,0.16097575426101685,0.0,12.78810044163945,3.420886328922035,4.1255395228178795,4.1255395228178795,0.0,12.36578755166339,3.5707246616654014,15.203350844054386,12.590297747960037,8.063122903021815,8.041479479564334,0.0,5.072706933679252,4.560381963791976,8.942702118064709,0.0,0.0,0.0,0.0,0.0,0.0,14.566129718635988,14.566129718635988,19.659853037175548,19.659853037175548,19.659853037175548,19.659853037175548,19.659853037175548,19.659853037175548,8.063122903021815,8.063122903021815,0.19746986813700518,0.0,0.0,15.285869028305072,15.285869028305072,15.285869028305072,15.285869028305072,15.285869028305072,15.285869028305072,15.285869028305072,15.285869028305072,15.285869028305072,15.285869028305072,2.1963239099502108,0.43852946162223816,3.993597785574723,10.330712925657002,8.063122903021815,0.9808011498316495,12.78810044163945,8.57675917595054,8.57675917595054,16.805027802442684,11.14268690998527,0.0,1.087664885681936,6.341839125358511,6.849225595029663,16.01583943861426,12.590297747960037,12.590297747960037,15.80875030040056,15.273538524095839,4.268874323944707,2.392127275466919,2.974973384447938,5.160175144301292,22.416529836953828,22.416529836953828,22.416529836953828,22.416529836953828,22.416529836953828,22.416529836953828,22.416529836953828,22.416529836953828,8.063122903021815,8.063122903021815,14.837915313883304,8.063122903021815,24.35534517221524,15.478148806369168,15.478148806369168,15.478148806369168,15.478148806369168,15.478148806369168,15.478148806369168,7.196141984984565,15.80875030040056,2.1706314844104293,2.4492250402882636,1.6238715768545524,10.913699307889317,10.913699307889317,7.729863254431906,18.037355176333726,18.037355176333726,14.100707249166408,14.100707249166408,2.7365831374208587,17.400791537617884,15.80875030040056,15.80875030040056,15.80875030040056,15.80875030040056,1.0395128500872644,5.782552006772195,12.36578755166339,0.15434004725010572,0.7051802670932821,0.0587860569357872,0.0,0.0,0.20230425628779947,0.5167985650999792,0.0,0.0,15.80875030040056,14.276953526155244,0.0,13.19297475387767,0.0,8.063122903021815,4.376981380056604,14.837915313883304,0.0,14.566129718635988,0.9065336030105065,14.566129718635988,8.546712846249,8.546712846249,0.7226821184158325
B_cells;muscle_organ_TRUE,4.082587658182571,3.5283219898889837,15.75435274682547,15.75435274682547,15.75435274682547,15.75435274682547,15.75435274682547,15.75435274682547,15.75435274682547,2.583240531468974,2.556970112109767,2.556970112109767,1.4790970593466795,3.57121312203712,0.16097575426101685,0.0,10.35361676887238,1.3110868636154591,3.0316436620275105,3.0316436620275105,0.0,7.6922684217193975,1.5220361100439739,8.058523421883024,4.821041894502434,5.012963884979262,4.427911900334004,0.0,3.0076714731696854,4.497225149177519,6.871190760704808,0.0,0.0,0.0,0.0,0.0,0.0,9.050923070101824,9.050923070101824,9.087329897189274,9.087329897189274,9.087329897189274,9.087329897189274,9.087329897189274,9.087329897189274,5.012963884979262,5.012963884979262,0.23431704938411713,0.0,0.0,9.704875917741118,9.704875917741118,9.704875917741118,9.704875917741118,9.704875917741118,9.704875917741118,9.704875917741118,9.704875917741118,9.704875917741118,9.704875917741118,1.5850974996959357,0.43852946162223816,4.815603038422147,6.918796966846724,5.012963884979262,0.8358817046536203,10.35361676887238,6.965683614232935,6.965683614232935,11.133795466470092,4.391547604527016,0.0,0.2446482866456298,4.897248776769616,4.613060306841717,7.263111699512579,4.821041894502434,4.821041894502434,6.746334850928165,9.582141911773768,4.402247912103409,2.8291285037994385,1.6246712431311607,3.098453508774029,11.021351560306057,11.021351560306057,11.021351560306057,11.021351560306057,11.021351560306057,11.021351560306057,11.021351560306057,11.021351560306057,5.012963884979262,5.012963884979262,9.540384092935382,5.012963884979262,9.464950120090542,10.95510868997054,10.95510868997054,10.95510868997054,10.95510868997054,10.95510868997054,10.95510868997054,4.109439084264345,6.746334850928165,3.838045697050043,2.3380146543250273,1.3050172866735243,10.561766301330769,10.561766301330769,6.411418881743474,8.634360366746,8.634360366746,7.535733225286231,7.535733225286231,2.488694232433362,7.231820909527859,6.746334850928165,6.746334850928165,6.746334850928165,6.746334850928165,0.6817761620408611,4.425349118916276,7.6922684217193975,0.18425658656830401,0.7832318757261549,0.0587860569357872,0.0,0.0,0.18172314018011093,0.32832523278499903,0.0,0.0,6.746334850928165,7.348031211084217,0.14626963436603546,11.1951203295835,0.0,5.012963884979262,1.6599710072789875,9.540384092935382,0.0,9.050923070101824,0.49876526398654275,9.050923070101824,4.685778625141409,4.685778625141409,0.7226821184158325
B_cells;spleen_TRUE,6.2057184872079665,1.2907709932242915,38.17953609116398,38.17953609116398,38.17953609116398,38.17953609116398,38.17953609116398,38.17953609116398,38.17953609116398,2.2672879426759116,2.0013235482053435,2.0013235482053435,5.27888939786508,5.309327861302116,0.0,0.0,9.991292811538663,3.1145484695698396,2.9013312868213985,2.9013312868213985,0.0,11.831165051338806,3.3022848140194765,13.555680803669619,12.545456015731727,5.92845190223113,8.628147116153759,0.0,5.199253051318561,3.5591247696286086,3.1008976896810276,0.0,0.0,0.0,0.0,0.0,0.0,12.448161993062389,12.448161993062389,20.656593276384218,20.656593276384218,20.656593276384218,20.656593276384218,20.656593276384218,20.656593276384218,5.92845190223113,5.92845190223113,1.8477427015286139,0.0,0.0,12.628028267924645,12.628028267924645,12.628028267924645,12.628028267924645,12.628028267924645,12.628028267924645,12.628028267924645,12.628028267924645,12.628028267924645,12.628028267924645,2.078649355518116,0.0,3.197857185639191,9.142091550553003,5.92845190223113,1.2202742073020727,9.991292811538663,3.825934480671324,3.825934480671324,14.74101348042663,14.703260232603059,0.0,0.517613557724688,5.6677818566076885,6.417248559347009,16.707396216054104,12.545456015731727,12.545456015731727,16.230267671247017,12.483323614147062,3.3226119489534796,0.8367401593532421,0.6277503217346844,5.199253051318561,22.759799301114423,22.759799301114423,22.759799301114423,22.759799301114423,22.759799301114423,22.759799301114423,22.759799301114423,22.759799301114423,5.92845190223113,5.92845190223113,12.202327238871316,5.92845190223113,22.099394059667056,14.53732685353978,14.53732685353978,14.53732685353978,14.53732685353978,14.53732685353978,14.53732685353978,9.856969091278716,16.230267671247017,1.4768867772038412,2.0655539182122773,1.2752468322707495,9.860351533498914,9.860351533498914,3.8051558676080512,15.807269901519778,15.807269901519778,14.875968294378657,14.875968294378657,1.2290758357250038,19.41873851113844,16.230267671247017,16.230267671247017,16.230267671247017,16.230267671247017,0.6745458567519796,6.8995091973374985,11.831165051338806,0.1412033744936655,0.4733214144314194,0.0,0.0,0.0,0.13340595452524434,0.7962255731350663,0.10872220290868248,0.23130292017169896,16.230267671247017,13.365457701366921,0.0,13.085857661985672,0.0,5.92845190223113,5.179139385983433,12.202327238871316,0.11915880816061196,12.448161993062389,1.3040183157741216,12.448161993062389,6.108314103825099,6.108314103825099,0.4628290420753892
Basal_cells;breast_TRUE,6.7961022395115815,4.583846967402785,8.940906893707142,8.940906893707142,8.940906893707142,8.940906893707142,8.940906893707142,8.940906893707142,8.940906893707142,5.166663942415499,3.6580265263486957,3.6580265263486957,0.21912142335852355,6.300442042065822,0.9952178835550509,0.0,6.380360921565228,1.5066091308271294,10.792951733338503,10.792951733338503,0.14120420616541668,4.965992164099052,1.7615367465289031,4.071828122175456,2.088521763075823,6.1946165333254655,0.5174379736942176,0.0,0.5174379736942176,2.447595105356995,1.6474430586703932,0.0,0.0,0.0,0.0,0.0,0.0,9.91162732701241,9.91162732701241,6.398880970103485,6.398880970103485,6.398880970103485,6.398880970103485,6.398880970103485,6.398880970103485,6.1946165333254655,6.1946165333254655,0.5985487591836594,0.09808639896384012,0.09808639896384012,6.2218528625579,6.2218528625579,6.2218528625579,6.2218528625579,6.2218528625579,6.2218528625579,6.2218528625579,6.2218528625579,6.2218528625579,6.2218528625579,0.7266927790907631,0.6325253933736964,5.739394565085465,8.714365305460767,6.1946165333254655,0.171651918775516,6.380360921565228,13.792249771476,13.792249771476,11.03256242052925,1.2321573788941114,0.0,0.0,3.946654821455685,0.37352262853750184,5.903821164342053,2.088521763075823,2.088521763075823,5.903821164342053,11.09442254102533,8.119279555580633,0.9952828935917476,1.8075785399016688,0.5174379736942176,5.620101709529655,5.620101709529655,5.620101709529655,5.620101709529655,5.620101709529655,5.620101709529655,5.620101709529655,5.620101709529655,6.1946165333254655,6.1946165333254655,5.447308281750589,6.1946165333254655,7.695511744361947,7.427014366897818,7.427014366897818,7.427014366897818,7.427014366897818,7.427014366897818,7.427014366897818,1.0330639470187952,5.903821164342053,0.6404798275363087,0.5682377244408219,1.676561450245887,9.797947841208197,9.797947841208197,3.3295083293738594,6.704522192056611,6.704522192056611,2.641352481013013,2.641352481013013,3.1604105644809897,1.8334617583515602,5.903821164342053,5.903821164342053,5.903821164342053,5.903821164342053,0.03618979621162385,7.573807370369312,4.965992164099052,0.6640846238022038,0.3043256076633517,0.06239513354268415,0.0,0.3839515462070359,0.010948231792739887,0.27559359440919845,0.0,3.1279260925518444,5.903821164342053,2.4736284738402237,0.0,8.492830647159945,0.0,6.1946165333254655,0.5988927059236906,5.447308281750589,0.0,9.91162732701241,2.299710437225277,9.91162732701241,1.513438191177758,1.513438191177758,0.0
