cluster,Alveolar_macrophages;lung,Astrocytes;brain,B_cells;adipose_tissue,B_cells;bone_marrow,B_cells;breast,B_cells;liver,B_cells;lung,B_cells;muscle_organ,B_cells;spleen,Basal_cells;breast,Basal_cells_of_epidermis;skin_of_body,Basal_cells_of_epidermis;tongue,Basophils;bone_marrow,Bergmann_glial_cells;brain,Bladder_cells;urinary_bladder,Bladder_urothelial_cells;urinary_bladder,Blood_cells;trachea,Brain_pericytes;brain,Cardiomyocytes;heart,Cardiomyocytes;vasculature,Ciliated_columnar_cells_of_tracheobronchial_tree;lung,Classical_monocytes;lung,Common_lymphoid_progenitors;bone_marrow,Dendritic_cells;spleen,Double-negative_thymic_pro-T_cells;thymus,Ductal_epithelial_cells;liver,Early_pro-B_cells;bone_marrow,Epithelial_brush_cells;colon,Fraction_A_pre-pro_B_cells;bone_marrow,Kupffer_cell;liver,Langerhans_cell;tongue,Not_Annotated;adipose_tissue,Not_Annotated;heart,Not_Annotated;lung,Not_Annotated;muscle_organ,Not_Annotated;trachea,Not_Annotated;vasculature,Slamf1-negative_multipotent_progenitor_cells;bone_marrow,Slamf1-positive_multipotent_progenitor_cells;bone_marrow,T_cells;adipose_tissue,T_cells;bone_marrow,T_cells;breast,T_cells;lung,T_cells;muscle_organ,T_cells;spleen,collecting_duct_epithelial_cells;kidney,colon_epithelial_cells;colon,colon_goblet_cells;colon,endocardial_cells;heart,endocardial_cells;vasculature,endothelial_cells;adipose_tissue,endothelial_cells;brain,endothelial_cells;breast,endothelial_cells;heart,endothelial_cells;kidney,endothelial_cells;muscle_organ,endothelial_cells;pancreas,endothelial_cells;trachea,endothelial_cells;urinary_bladder,endothelial_cells;vasculature,enterocytes;colon,enteroendocrine_cells;colon,epidermal_cells;skin_of_body,epithelial_cells;trachea,epithelial_cells_of_proximal_tubule;kidney,erythroblasts;bone_marrow,erythrocytes;vasculature,fibroblasts;heart,fibroblasts;vasculature,granulocyte_monocyte_progenitor_cells;bone_marrow,granulocytes;bone_marrow,granulocytopoietic_cells;bone_marrow,hematopoietic_precursor_cells;bone_marrow,hepatocytes;liver,immature_B_cells;bone_marrow,immature_NK_T_cells;bone_marrow,immature_T_cells;bone_marrow,immature_T_cells;thymus,immature_natural_killer_cells;bone_marrow,keratinocyte_stem_cells;skin_of_body,keratinocytes;tongue,kidney_capillary_endothelial_cells;kidney,kidney_cells;kidney,late_pro-B_cells;bone_marrow,leukocytes;heart,leukocytes;kidney,leukocytes;liver,leukocytes;lung,leukocytes;pancreas,leukocytes;skin_of_body,leukocytes;thymus,leukocytes;urinary_bladder,loop_of_Henle_ascending_limb_epithelial_cells;kidney,luminal_epithelial_cells_of_mammary_gland;breast,lung_endothelial_cells;lung,lung_epithelial_cells;lung,lymphocytes;muscle_organ,macrophages;bone_marrow,macrophages;brain,macrophages;breast,macrophages;kidney,macrophages;muscle_organ,macrophages;spleen,mast_cells;lung,mature_natural_killer_cells;bone_marrow,megakaryocyte-erythroid_progenitor_cells;bone_marrow,mesangial_cells;kidney,mesenchymal_cells;trachea,mesenchymal_stem_cells;muscle_organ,mesenchymal_stem_cells_of_adipose;adipose_tissue,microglia;brain,monocytes;bone_marrow,monocytes;lung,myeloid_cells;adipose_tissue,myeloid_cells;lung,myofibroblasts;heart,naive_B_cells;bone_marrow,natural_killer_cells;adipose_tissue,natural_killer_cells;liver,natural_killer_cells;lung,natural_killer_cells;spleen,neuroendocrine_cells;trachea,neurons;brain,non-classical_monocytes;lung,oligodendrocyte_precursor_cells;brain,oligodendrocytes;brain,pancreatic_A_cells;pancreas,pancreatic_D_cells;pancreas,pancreatic_PP_cells;pancreas,pancreatic_acinar_cells;pancreas,pancreatic_beta_cells;pancreas,pancreatic_ductal_cells;pancreas,pancreatic_stellate_cells;pancreas,pre-natural_killer_cells;bone_marrow,precursor_B_cells;bone_marrow,proerythroblasts;bone_marrow,professional_antigen_presenting_cells;vasculature,promonocytes;bone_marrow,proximal_straight_tubule_epithelial_cells;kidney,regulatory_T_cells;bone_marrow,sinusoidal_endothelial_cells;liver,skeletal_muscle_satellite_cells;muscle_organ,skeletal_muscle_satellite_stem_cells;muscle_organ,smooth_muscle_cells;heart,stem_cells_of_epidermis;skin_of_body,stromal_cells;breast,stromal_cells;lung,type_II_pneumocytes;lung
Alveolar_macrophages;lung_TRUE,2.905858899544979,3.6201616038446844,4.173820418205814,4.173820418205814,4.173820418205814,4.173820418205814,4.173820418205814,4.173820418205814,4.173820418205814,3.700905990600586,2.8227978581967563,2.8227978581967563,1.7071262470190076,3.0284438036490178,0.828916961559351,0.0,2.33611710589865,2.8296936201012652,2.280341148376465,2.280341148376465,0.9507298455722091,3.2722683118737264,1.7522686806277954,3.5931255672288978,4.075189175813095,3.9492924897567088,1.6317030340001204,0.0,0.6759609415911246,3.746598169077998,1.6839757477027784,0.0,0.0,0.0,0.0,0.0,0.0,6.424992492233498,6.424992492233498,7.796648849266163,7.796648849266163,7.796648849266163,7.796648849266163,7.796648849266163,7.796648849266163,3.9492924897567088,3.9492924897567088,1.216768563312033,0.025403461508128954,0.025403461508128954,3.820141076350558,3.820141076350558,3.820141076350558,3.820141076350558,3.820141076350558,3.820141076350558,3.820141076350558,3.820141076350558,3.820141076350558,3.820141076350558,1.097561053953309,0.6378397900125256,2.8814530801082006,4.096100163114244,3.9492924897567088,3.6365498252536943,2.33611710589865,4.050352356399316,4.050352356399316,6.424992492233498,2.957373262488324,0.0,2.023692758532538,2.888911305303159,1.9822438972583716,4.075189175813095,4.075189175813095,4.075189175813095,3.9292313783065134,6.424992492233498,3.8469260727149854,0.9894299230713776,1.0203116181967915,0.6759609415911246,4.502147309676461,4.502147309676461,4.502147309676461,4.502147309676461,4.502147309676461,4.502147309676461,4.502147309676461,4.502147309676461,3.9492924897567088,3.9492924897567088,3.589557277292445,3.9492924897567088,4.72723247141078,4.796261310577393,4.796261310577393,4.796261310577393,4.796261310577393,4.796261310577393,4.796261310577393,2.57348895072937,3.9292313783065134,0.3365094129590021,1.6118400684301404,4.00949317821558,6.044773013349893,6.044773013349893,2.6793534755706787,3.6157826630965526,3.6157826630965526,2.8106202664582627,2.8106202664582627,2.981647380884143,2.4641271895256596,3.9292313783065134,3.9292313783065134,3.9292313783065134,3.9292313783065134,1.3794817523679872,2.4540565767149998,3.2722683118737264,1.4078510999679565,1.3307980298995972,0.03598261060922042,0.0,0.0,0.5208389862723973,0.29637616544530015,0.10968219145484594,1.374926655534385,3.9292313783065134,1.5476926278376926,1.0183829349020252,4.719141653309698,0.0,3.9492924897567088,4.683114524509596,3.589557277292445,0.3411160966624385,6.424992492233498,1.2994589874709863,6.424992492233498,4.3828523165937785,4.3828523165937785,1.2711118836333788
Astrocytes;brain_TRUE,1.2402522563934326,5.574920177459717,2.9912688732147217,2.9912688732147217,2.9912688732147217,2.9912688732147217,2.9912688732147217,2.9912688732147217,2.9912688732147217,1.102897047996521,0.8380522727966309,0.8380522727966309,0.1884004771709442,5.011893716123369,0.0,0.0,1.842286467552185,2.978794813156128,2.7420810251324266,2.7420810251324266,0.0,4.7832865715026855,2.035006046295166,3.1646735668182373,2.150592088699341,1.838072419166565,0.5404596924781799,0.0,0.0,2.8719353675842285,0.6216603517532349,0.0,0.0,0.0,0.0,0.0,0.0,1.65085768699646,1.65085768699646,2.9467856884002686,2.9467856884002686,2.9467856884002686,2.9467856884002686,2.9467856884002686,2.9467856884002686,1.838072419166565,1.838072419166565,1.8219778537750244,0.35348981618881226,0.35348981618881226,3.889213800430298,3.889213800430298,3.889213800430298,3.889213800430298,3.889213800430298,3.889213800430298,3.889213800430298,3.889213800430298,3.889213800430298,3.889213800430298,2.0495193004608154,0.0,0.636427640914917,1.838072419166565,1.838072419166565,0.08905634822116958,1.842286467552185,2.040322780609131,2.040322780609131,4.7832865715026855,1.6137213706970215,0.0,0.08064500242471695,3.8309590816497803,0.8259891867637634,2.150592088699341,2.150592088699341,2.150592088699341,1.1664677858352661,1.65085768699646,0.9970852732658386,1.566794514656067,0.858188271522522,0.0,3.3091483116149902,3.3091483116149902,3.3091483116149902,3.3091483116149902,3.3091483116149902,3.3091483116149902,3.3091483116149902,3.3091483116149902,1.838072419166565,1.838072419166565,3.344257354736328,1.838072419166565,2.5129246711730957,5.9704203605651855,5.9704203605651855,5.9704203605651855,5.9704203605651855,5.9704203605651855,5.9704203605651855,2.071742296218872,1.1664677858352661,1.006463646888733,1.6885780096054077,0.500564694404602,2.908608372564669,2.908608372564669,5.1070966720581055,4.7832865715026855,4.7832865715026855,3.023582935333252,3.023582935333252,0.8442835211753845,1.3759441375732422,1.1664677858352661,1.1664677858352661,1.1664677858352661,1.1664677858352661,0.04421341860735858,3.775970220565796,4.7832865715026855,1.308838963508606,1.3798247575759888,0.04213208332657814,0.0,0.0,0.336557000875473,0.448529452085495,0.4728296350825716,0.3462035059928894,1.1664677858352661,1.4685418605804443,0.0,2.348384141921997,0.0,1.838072419166565,1.8739370107650757,3.344257354736328,0.0,1.65085768699646,3.27345609664917,1.65085768699646,1.1781479120254517,1.1781479120254517,0.16699425876140594
B_cells;adipose_tissue_TRUE,0.682112455368042,1.1619115762398193,7.120030403137207,7.120030403137207,7.120030403137207,7.120030403137207,7.120030403137207,7.120030403137207,7.120030403137207,0.1529475897550583,0.1529475897550583,0.1529475897550583,0.5767426015324676,1.740886926651001,0.0,0.0,2.5246613025665283,0.46075719594955444,0.08405669778585434,0.08405669778585434,0.0,2.0218968391418457,1.0106759071350098,2.607314415749787,2.526130437850952,0.47902119159698486,3.8403172492980957,0.0,2.7448220252990723,0.4335273802280426,1.0665605068206787,0.0,0.0,0.0,0.0,0.0,0.0,3.9744246006011963,3.9744246006011963,3.1450753211975098,3.1450753211975098,3.1450753211975098,3.1450753211975098,3.1450753211975098,3.1450753211975098,0.47902119159698486,0.47902119159698486,0.09704466901992329,0.0,0.0,2.5734171279363323,2.5734171279363323,2.5734171279363323,2.5734171279363323,2.5734171279363323,2.5734171279363323,2.5734171279363323,2.5734171279363323,2.5734171279363323,2.5734171279363323,0.8262698889238068,0.5665189225319953,1.0543831586837769,1.4566216468811035,0.47902119159698486,0.5748481750488281,2.5246613025665283,0.6884509325027466,0.6884509325027466,3.9744246006011963,1.9533754587173462,0.0,0.04456916078925133,0.7701650261878967,2.6641077995300293,2.758404016494751,2.526130437850952,2.526130437850952,2.758404016494751,3.9744246006011963,0.17828918993473053,0.0,0.0,2.7448220252990723,4.401041030883789,4.401041030883789,4.401041030883789,4.401041030883789,4.401041030883789,4.401041030883789,4.401041030883789,4.401041030883789,0.47902119159698486,0.47902119159698486,2.5734171279363323,0.47902119159698486,4.181057929992676,2.2931478023529053,2.2931478023529053,2.2931478023529053,2.2931478023529053,2.2931478023529053,2.2931478023529053,1.661690592765808,2.758404016494751,0.051647450774908066,0.07093479484319687,0.8023529052734375,3.3579299449920654,3.3579299449920654,1.7771230782157885,2.0218968391418457,2.0218968391418457,3.746039628982544,3.746039628982544,0.1850672960281372,3.510366201400757,2.758404016494751,2.758404016494751,2.758404016494751,2.758404016494751,0.6830601096153259,1.2174760103225708,2.0218968391418457,0.14298567175865173,0.2902501076172772,0.0,0.0,0.0,0.0,0.2689345180988312,0.0,0.0,2.758404016494751,4.569546222686768,0.0,2.3652853965759277,0.0,0.47902119159698486,0.6127810478210449,2.5734171279363323,0.0,3.9744246006011963,0.4663173699884286,3.9744246006011963,2.2786953449249268,2.2786953449249268,0.0
B_cells;bone_marrow_TRUE,1.7825649976730347,1.551026463508606,3.5470590591430664,3.5470590591430664,3.5470590591430664,3.5470590591430664,3.5470590591430664,3.5470590591430664,3.5470590591430664,0.2937282919883728,0.19869515299797058,0.19869515299797058,0.009618544951081276,0.8732690811157227,1.7981557846069336,0.0,1.7060749530792236,0.3016081750392914,0.4894349277019501,0.4894349277019501,0.0,1.338921308517456,1.2703986167907715,2.793440818786621,2.081658363342285,1.1243741512298584,0.41505494713783264,0.0,0.41505494713783264,3.9468233585357666,0.4161544144153595,0.0,0.0,0.0,0.0,0.0,0.0,1.6507624387741089,1.6507624387741089,2.732820987701416,2.732820987701416,2.732820987701416,2.732820987701416,2.732820987701416,2.732820987701416,1.1243741512298584,1.1243741512298584,0.40017423033714294,0.0,0.0,2.300670862197876,2.300670862197876,2.300670862197876,2.300670862197876,2.300670862197876,2.300670862197876,2.300670862197876,2.300670862197876,2.300670862197876,2.300670862197876,0.4237677752971649,0.0,0.8032261729240417,1.2714390754699707,1.1243741512298584,2.949495315551758,1.7060749530792236,1.5666390657424927,1.5666390657424927,1.6507624387741089,1.4360628128051758,0.0,0.0,1.1177376508712769,1.5078747272491455,3.497321367263794,2.081658363342285,2.081658363342285,3.497321367263794,1.6507624387741089,0.8264091610908508,0.5006221532821655,0.07822045683860779,0.41505494713783264,3.902301549911499,3.902301549911499,3.902301549911499,3.902301549911499,3.902301549911499,3.902301549911499,3.902301549911499,3.902301549911499,1.1243741512298584,1.1243741512298584,1.6587978601455688,1.1243741512298584,2.6470513343811035,3.9748289585113525,3.9748289585113525,3.9748289585113525,3.9748289585113525,3.9748289585113525,3.9748289585113525,3.476331949234009,3.497321367263794,1.21023428440094,0.26991918683052063,0.1870231181383133,0.7285091876983643,0.7285091876983643,1.3356735706329346,1.9227969646453857,1.9227969646453857,2.0127615928649902,2.0127615928649902,0.2585434019565582,2.318311929702759,3.497321367263794,3.497321367263794,3.497321367263794,3.497321367263794,0.0,1.4350265264511108,1.338921308517456,0.0,0.3469318449497223,0.0,0.0,0.0,0.11420910060405731,0.0,0.0,0.0,3.497321367263794,0.8615302443504333,0.0,1.6450916528701782,0.0,1.1243741512298584,0.43568962812423706,1.6587978601455688,0.0,1.6507624387741089,0.6159132122993469,1.6507624387741089,0.6936850547790527,0.6936850547790527,0.9456359148025513
B_cells;breast_TRUE,0.44713833928108215,0.4967287480831146,0.4823770225048065,0.4823770225048065,0.4823770225048065,0.4823770225048065,0.4823770225048065,0.4823770225048065,0.4823770225048065,2.0965230464935303,2.0965230464935303,2.0965230464935303,0.0,0.2202713042497635,0.0,0.0,1.6993067264556885,0.0,0.5130881667137146,0.5130881667137146,0.0,0.8140833377838135,0.03866427391767502,0.35519468784332275,0.45517411828041077,0.5943009257316589,0.0,0.0,0.0,1.310528039932251,2.6732332706451416,0.0,0.0,0.0,0.0,0.0,0.0,0.7675985097885132,0.7675985097885132,0.7098249793052673,0.7098249793052673,0.7098249793052673,0.7098249793052673,0.7098249793052673,0.7098249793052673,0.5943009257316589,0.5943009257316589,0.23431704938411713,0.0,0.0,2.6732332706451416,2.6732332706451416,2.6732332706451416,2.6732332706451416,2.6732332706451416,2.6732332706451416,2.6732332706451416,2.6732332706451416,2.6732332706451416,2.6732332706451416,0.0775819718837738,0.0,1.4333783388137817,0.5943009257316589,0.5943009257316589,0.09223779290914536,1.6993067264556885,1.1453078985214233,1.1453078985214233,0.8140833377838135,0.6129658222198486,0.0,0.0,0.6638142466545105,0.0,0.45517411828041077,0.45517411828041077,0.45517411828041077,0.4420555531978607,0.7675985097885132,1.4338451623916626,0.43700122833251953,0.08902885764837265,0.0,0.8126243948936462,0.8126243948936462,0.8126243948936462,0.8126243948936462,0.8126243948936462,0.8126243948936462,0.8126243948936462,0.8126243948936462,0.5943009257316589,0.5943009257316589,2.6732332706451416,0.5943009257316589,0.7046699523925781,0.827503502368927,0.827503502368927,0.827503502368927,0.827503502368927,0.827503502368927,0.827503502368927,0.3236263394355774,0.4420555531978607,3.231013536453247,0.48745760321617126,0.0,0.9882497191429138,0.9882497191429138,0.2885144054889679,0.8140833377838135,0.8140833377838135,0.4283352196216583,0.4283352196216583,0.20301318168640137,0.20088382065296173,0.4420555531978607,0.4420555531978607,0.4420555531978607,0.4420555531978607,0.0,0.9990376234054565,0.8140833377838135,0.028541795909404755,0.040679559111595154,0.0,0.0,0.0,0.1361299306154251,0.0,0.0,0.0,0.4420555531978607,0.25072598457336426,0.14626963436603546,2.1220507621765137,0.0,0.5943009257316589,0.33416929841041565,2.6732332706451416,0.0,0.7675985097885132,0.0,0.7675985097885132,0.08350376784801483,0.08350376784801483,0.0
B_cells;liver_TRUE,0.7038424611091614,1.1357606329569003,6.2517340125107195,6.2517340125107195,6.2517340125107195,6.2517340125107195,6.2517340125107195,6.2517340125107195,6.2517340125107195,0.24290810525417328,0.24290810525417328,0.24290810525417328,0.5637619553542719,1.5285836429130741,0.0,0.0,2.2167757778632935,0.4045672940044869,0.09179985523223877,0.09179985523223877,0.0,2.167921543121338,0.8874227477283013,2.548632040256407,2.2180657503081536,0.4206039731095477,3.3719858774324747,0.0,2.4100876319699176,0.7814615368843079,0.9364921523303522,0.0,0.0,0.0,0.0,0.0,0.0,3.489738673698612,3.489738673698612,3.7104287147521973,3.7104287147521973,3.7104287147521973,3.7104287147521973,3.7104287147521973,3.7104287147521973,0.4206039731095477,0.4206039731095477,0.09486050140566941,0.0,0.0,2.515497672848585,2.515497672848585,2.515497672848585,2.515497672848585,2.515497672848585,2.515497672848585,2.515497672848585,2.515497672848585,2.515497672848585,2.515497672848585,0.8076731751604778,0.5537683789323016,0.92579984664917,1.278984860676091,0.4206039731095477,0.5047447390672638,2.2167757778632935,0.8787137269973755,0.8787137269973755,3.489738673698612,1.7151589393615725,0.0,0.039133897278367025,0.6762424620186411,2.339216604465392,2.962940216064453,2.2180657503081536,2.2180657503081536,2.962940216064453,3.489738673698612,0.20382754504680634,0.0,0.0,2.4100876319699176,3.864328710044303,3.864328710044303,3.864328710044303,3.864328710044303,3.864328710044303,3.864328710044303,3.864328710044303,3.864328710044303,0.4206039731095477,0.4206039731095477,2.515497672848585,0.4206039731095477,3.6711728165789355,2.9837851524353027,2.9837851524353027,2.9837851524353027,2.9837851524353027,2.9837851524353027,2.9837851524353027,1.4590453985260756,2.962940216064453,0.04534898116821197,0.06228421010622165,0.7045049899961892,2.9484262931637653,2.9484262931637653,2.169947624206543,2.167921543121338,2.167921543121338,3.289205527887112,3.289205527887112,0.16249811358568148,3.082272762205543,2.962940216064453,2.962940216064453,2.962940216064453,2.962940216064453,0.5997600962476033,3.03263258934021,2.167921543121338,0.12554839471491375,0.38033878803253174,0.0,0.0,0.0,0.0,0.23613762564775423,0.0,0.0,2.962940216064453,4.012284488212772,0.0,2.0768359579691076,0.0,0.4206039731095477,0.5470702706313715,2.515497672848585,0.0,3.489738673698612,0.3058063111654142,3.489738673698612,2.00080566871457,2.00080566871457,0.0
B_cells;lung_TRUE,1.6381114721298218,2.1004624366760254,7.03819097321609,7.03819097321609,7.03819097321609,7.03819097321609,7.03819097321609,7.03819097321609,7.03819097321609,0.33405739068984985,0.3077869713306427,0.3077869713306427,0.9793061017990112,1.7208767320917941,0.16097575426101685,0.0,2.495642207134729,0.851195752620697,1.8501803874969482,1.8501803874969482,0.0,3.2863330841064453,0.999058942685182,3.9587669372558594,2.4970944558066885,2.3992817401885986,3.796175671719957,0.0,2.7132723468473587,1.5469470024108887,2.8554766178131104,0.0,0.0,0.0,0.0,0.0,0.0,3.9287415592149757,3.9287415592149757,3.3284116659127894,3.3284116659127894,3.3284116659127894,3.3284116659127894,3.3284116659127894,3.3284116659127894,2.3992817401885986,2.3992817401885986,0.0,0.0,0.0,2.6629909975775354,2.6629909975775354,2.6629909975775354,2.6629909975775354,2.6629909975775354,2.6629909975775354,2.6629909975775354,2.6629909975775354,2.6629909975775354,2.6629909975775354,0.5306885336093976,0.43852946162223816,1.4278864677838439,3.1034748554229736,2.3992817401885986,0.5682407247609106,2.495642207134729,2.2338035106658936,2.2338035106658936,3.9287415592149757,2.6524257230575974,0.0,0.20016290247440338,2.532092809677124,2.6334858707997992,2.726698223201708,2.4970944558066885,2.4970944558066885,2.726698223201708,3.9287415592149757,1.1748748994878424,2.392127275466919,1.535642385482788,2.7132723468473587,4.350454352367883,4.350454352367883,4.350454352367883,4.350454352367883,4.350454352367883,4.350454352367883,4.350454352367883,4.350454352367883,2.3992817401885986,2.3992817401885986,2.6629909975775354,2.3992817401885986,4.132999792866324,4.988497257232666,4.988497257232666,4.988497257232666,4.988497257232666,4.988497257232666,4.988497257232666,1.8100794553756714,2.726698223201708,0.5554817914962769,1.7797555923461914,0.7931304580863865,3.3193330490726165,3.3193330490726165,3.5142993927001953,4.095702171325684,4.095702171325684,3.7029817022126297,3.7029817022126297,1.9524773359298706,3.470017164603047,2.726698223201708,2.726698223201708,2.726698223201708,2.726698223201708,0.6752088439875635,1.2105151414871216,3.2863330841064453,0.14134215829016147,0.3499302268028259,0.0587860569357872,0.0,0.0,0.04559320956468582,0.26584331674137335,0.0,0.0,2.726698223201708,4.51702270288577,0.0,3.5612757205963135,0.0,2.3992817401885986,0.6057375875012628,2.6629909975775354,0.0,3.9287415592149757,0.2833966016769409,3.9287415592149757,2.252503444408548,2.252503444408548,0.7226821184158325
B_cells;muscle_organ_TRUE,1.6381114721298218,2.1004624366760254,7.106646887341837,7.106646887341837,7.106646887341837,7.106646887341837,7.106646887341837,7.106646887341837,7.106646887341837,2.0965230464935303,2.0965230464935303,2.0965230464935303,0.9793061017990112,1.7376145828039127,0.16097575426101685,0.0,2.519915698614336,0.851195752620697,1.8501803874969482,1.8501803874969482,0.0,3.2863330841064453,1.0087761403922748,3.9587669372558594,2.52138207236627,2.3992817401885986,3.8330986078520466,0.0,2.7396625854018937,1.5469470024108887,2.8554766178131104,0.0,0.0,0.0,0.0,0.0,0.0,3.9669538776677356,3.9669538776677356,3.1391635254809733,3.1391635254809733,3.1391635254809733,3.1391635254809733,3.1391635254809733,3.1391635254809733,2.3992817401885986,2.3992817401885986,0.23431704938411713,0.0,0.0,2.6732332706451416,2.6732332706451416,2.6732332706451416,2.6732332706451416,2.6732332706451416,2.6732332706451416,2.6732332706451416,2.6732332706451416,2.6732332706451416,2.6732332706451416,0.41690593957901,0.43852946162223816,1.4333783388137817,3.1034748554229736,2.3992817401885986,0.5737676333664056,2.519915698614336,2.2338035106658936,2.2338035106658936,3.9669538776677356,1.9497037003362987,0.0,0.20016290247440338,2.532092809677124,2.6591000781023415,2.7532190465389337,2.52138207236627,2.52138207236627,2.7532190465389337,3.9669538776677356,1.4338451623916626,2.392127275466919,1.535642385482788,2.7396625854018937,4.392768397367091,4.392768397367091,4.392768397367091,4.392768397367091,4.392768397367091,4.392768397367091,4.392768397367091,4.392768397367091,2.3992817401885986,2.3992817401885986,2.6732332706451416,2.3992817401885986,4.173198798545322,4.988497257232666,4.988497257232666,4.988497257232666,4.988497257232666,4.988497257232666,4.988497257232666,1.8100794553756714,2.7532190465389337,3.231013536453247,1.7797555923461914,0.8008447231206679,3.3516180465992234,3.3516180465992234,3.5142993927001953,4.095702171325684,4.095702171325684,3.7389982011085166,3.7389982011085166,1.9524773359298706,3.503767768691357,2.7532190465389337,2.7532190465389337,2.7532190465389337,2.7532190465389337,0.6817761620408611,1.215187521581363,3.2863330841064453,0.142716901698955,0.3499302268028259,0.0587860569357872,0.0,0.0,0.1361299306154251,0.2684290020873672,0.0,0.0,2.7532190465389337,4.560956850087733,0.0,3.5612757205963135,0.0,2.3992817401885986,0.6116292037461933,2.6732332706451416,0.0,3.9669538776677356,0.2833966016769409,3.9669538776677356,2.274412082998376,2.274412082998376,0.7226821184158325
B_cells;spleen_TRUE,3.1259243564356316,0.6343587950594951,7.031280176921884,7.031280176921884,7.031280176921884,7.031280176921884,7.031280176921884,7.031280176921884,7.031280176921884,1.0628402076955676,0.7968758132249995,0.7968758132249995,1.6987317371496609,1.7191870040653476,0.0,0.0,2.493191737265076,1.06638966430651,0.9397138841545817,0.9397138841545817,0.0,3.1697251496914625,2.160430341219678,3.219542504988541,3.9400923337765086,2.069540599557046,3.7924482086738256,0.0,2.7106081860493467,1.6696922831090726,1.561920564535645,0.0,0.0,0.0,0.0,0.0,0.0,3.9248839297883746,3.9248839297883746,5.102721136385197,5.102721136385197,5.102721136385197,5.102721136385197,5.102721136385197,5.102721136385197,2.069540599557046,2.069540599557046,1.6221621614293251,0.0,0.0,2.5910894963118674,2.5910894963118674,2.5910894963118674,2.5910894963118674,2.5910894963118674,2.5910894963118674,2.5910894963118674,2.5910894963118674,2.5910894963118674,2.5910894963118674,0.9411058073942374,0.0,1.0412404137020166,2.116253544936681,2.069540599557046,0.5676827694695809,2.493191737265076,1.6454985099507184,1.6454985099507184,3.9248839297883746,2.9495558544663805,0.0,0.4735999455606968,1.6570590390533222,2.6309000523038213,3.9400923337765086,3.9400923337765086,3.9400923337765086,3.736804442287409,3.9248839297883746,1.5974991240857446,0.8367401593532421,0.266366621461865,2.7106081860493467,4.346182643354748,4.346182643354748,4.346182643354748,4.346182643354748,4.346182643354748,4.346182643354748,4.346182643354748,4.346182643354748,2.069540599557046,2.069540599557046,2.4241075261682545,2.069540599557046,4.963590779398322,4.460574174443012,4.460574174443012,4.460574174443012,4.460574174443012,4.460574174443012,4.460574174443012,4.112466128024265,3.736804442287409,1.220940829110032,0.3010494770782874,0.7923516836752595,3.316073797565793,3.316073797565793,1.0848852628515357,3.9594472884316034,3.9594472884316034,3.699345746279841,3.699345746279841,0.5881589601139823,4.029223159459988,3.736804442287409,3.736804442287409,3.736804442287409,3.736804442287409,0.6745458567519796,2.3151731682219983,3.1697251496914625,0.1412033744936655,0.2569862137385078,0.0,0.0,0.0,0.06858747961555238,0.2655822853179341,0.10872220290868248,0.19977764310193474,3.736804442287409,4.512587440490257,0.0,2.33580243061592,0.0,2.069540599557046,2.6266279189988424,2.4241075261682545,0.11915880816061196,3.9248839297883746,0.6825053570950278,3.9248839297883746,2.250291712371787,2.250291712371787,0.11359616641702272
