cluster,Alveolar_macrophages;lung,Astrocytes;brain,B_cells;adipose_tissue,B_cells;bone_marrow,B_cells;breast,B_cells;liver,B_cells;lung,B_cells;muscle_organ,B_cells;spleen,Basal_cells;breast,Basal_cells_of_epidermis;skin_of_body,Basal_cells_of_epidermis;tongue,Basophils;bone_marrow,Bergmann_glial_cells;brain,Bladder_cells;urinary_bladder,Bladder_urothelial_cells;urinary_bladder,Blood_cells;trachea,Brain_pericytes;brain,Cardiomyocytes;heart,Cardiomyocytes;vasculature,Ciliated_columnar_cells_of_tracheobronchial_tree;lung,Classical_monocytes;lung,Common_lymphoid_progenitors;bone_marrow,Dendritic_cells;spleen,Double-negative_thymic_pro-T_cells;thymus,Ductal_epithelial_cells;liver,Early_pro-B_cells;bone_marrow,Epithelial_brush_cells;colon,Fraction_A_pre-pro_B_cells;bone_marrow,Kupffer_cell;liver,Langerhans_cell;tongue,Not_Annotated;adipose_tissue,Not_Annotated;heart,Not_Annotated;lung,Not_Annotated;muscle_organ,Not_Annotated;trachea,Not_Annotated;vasculature,Slamf1-negative_multipotent_progenitor_cells;bone_marrow,Slamf1-positive_multipotent_progenitor_cells;bone_marrow,T_cells;adipose_tissue,T_cells;bone_marrow,T_cells;breast,T_cells;lung,T_cells;muscle_organ,T_cells;spleen,collecting_duct_epithelial_cells;kidney,colon_epithelial_cells;colon,colon_goblet_cells;colon,endocardial_cells;heart,endocardial_cells;vasculature,endothelial_cells;adipose_tissue,endothelial_cells;brain,endothelial_cells;breast,endothelial_cells;heart,endothelial_cells;kidney,endothelial_cells;muscle_organ,endothelial_cells;pancreas,endothelial_cells;trachea,endothelial_cells;urinary_bladder,endothelial_cells;vasculature,enterocytes;colon,enteroendocrine_cells;colon,epidermal_cells;skin_of_body,epithelial_cells;trachea,epithelial_cells_of_proximal_tubule;kidney,erythroblasts;bone_marrow,erythrocytes;vasculature,fibroblasts;heart,fibroblasts;vasculature,granulocyte_monocyte_progenitor_cells;bone_marrow,granulocytes;bone_marrow,granulocytopoietic_cells;bone_marrow,hematopoietic_precursor_cells;bone_marrow,hepatocytes;liver,immature_B_cells;bone_marrow,immature_NK_T_cells;bone_marrow,immature_T_cells;bone_marrow,immature_T_cells;thymus,immature_natural_killer_cells;bone_marrow,keratinocyte_stem_cells;skin_of_body,keratinocytes;tongue,kidney_capillary_endothelial_cells;kidney,kidney_cells;kidney,late_pro-B_cells;bone_marrow,leukocytes;heart,leukocytes;kidney,leukocytes;liver,leukocytes;lung,leukocytes;pancreas,leukocytes;skin_of_body,leukocytes;thymus,leukocytes;urinary_bladder,loop_of_Henle_ascending_limb_epithelial_cells;kidney,luminal_epithelial_cells_of_mammary_gland;breast,lung_endothelial_cells;lung,lung_epithelial_cells;lung,lymphocytes;muscle_organ,macrophages;bone_marrow,macrophages;brain,macrophages;breast,macrophages;kidney,macrophages;muscle_organ,macrophages;spleen,mast_cells;lung,mature_natural_killer_cells;bone_marrow,megakaryocyte-erythroid_progenitor_cells;bone_marrow,mesangial_cells;kidney,mesenchymal_cells;trachea,mesenchymal_stem_cells;muscle_organ,mesenchymal_stem_cells_of_adipose;adipose_tissue,microglia;brain,monocytes;bone_marrow,monocytes;lung,myeloid_cells;adipose_tissue,myeloid_cells;lung,myofibroblasts;heart,naive_B_cells;bone_marrow,natural_killer_cells;adipose_tissue,natural_killer_cells;liver,natural_killer_cells;lung,natural_killer_cells;spleen,neuroendocrine_cells;trachea,neurons;brain,non-classical_monocytes;lung,oligodendrocyte_precursor_cells;brain,oligodendrocytes;brain,pancreatic_A_cells;pancreas,pancreatic_D_cells;pancreas,pancreatic_PP_cells;pancreas,pancreatic_acinar_cells;pancreas,pancreatic_beta_cells;pancreas,pancreatic_ductal_cells;pancreas,pancreatic_stellate_cells;pancreas,pre-natural_killer_cells;bone_marrow,precursor_B_cells;bone_marrow,proerythroblasts;bone_marrow,professional_antigen_presenting_cells;vasculature,promonocytes;bone_marrow,proximal_straight_tubule_epithelial_cells;kidney,regulatory_T_cells;bone_marrow,sinusoidal_endothelial_cells;liver,skeletal_muscle_satellite_cells;muscle_organ,skeletal_muscle_satellite_stem_cells;muscle_organ,smooth_muscle_cells;heart,stem_cells_of_epidermis;skin_of_body,stromal_cells;breast,stromal_cells;lung,type_II_pneumocytes;lung
Alveolar_macrophages;lung_TRUE,3.7350219096590274,3.722504160236927,4.278556681166954,4.278556681166954,4.278556681166954,4.278556681166954,4.278556681166954,4.278556681166954,4.278556681166954,3.700905990600586,2.8227978581967563,2.8227978581967563,1.8016357640178315,3.123196337201112,0.828916961559351,0.0,2.9855344200655223,2.8639072819823506,2.9099151115114466,2.9099151115114466,0.9507298455722091,3.9303178408806416,1.7660927064784973,3.8137166782539396,4.249048851441563,4.311562679008521,1.6317030340001204,0.0,0.6759609415911246,4.221489689392625,1.6839757477027784,0.0,0.0,0.0,0.0,0.0,0.0,6.618687551223834,6.618687551223834,7.91264541454809,7.91264541454809,7.91264541454809,7.91264541454809,7.91264541454809,7.91264541454809,4.311562679008521,4.311562679008521,1.3763380143564246,0.025403461508128954,0.025403461508128954,4.330433117668308,4.330433117668308,4.330433117668308,4.330433117668308,4.330433117668308,4.330433117668308,4.330433117668308,4.330433117668308,4.330433117668308,4.330433117668308,1.0981268080070423,0.6378397900125256,3.205006359331649,4.593268024824585,4.311562679008521,3.6365498252536943,2.9855344200655223,4.789801697140302,4.789801697140302,6.857551783943449,3.1593268713365683,0.0,2.209305684416775,3.413869843876616,1.9822438972583716,4.25180293263825,4.249048851441563,4.249048851441563,4.027618147701205,6.939293700591201,4.604095497435777,0.9894299230713776,1.0266700518691383,0.6759609415911246,4.84953496099022,4.84953496099022,4.84953496099022,4.84953496099022,4.84953496099022,4.84953496099022,4.84953496099022,4.84953496099022,4.311562679008521,4.311562679008521,3.7596816515417033,4.311562679008521,4.969726309466678,6.35041127865844,6.35041127865844,6.35041127865844,6.35041127865844,6.35041127865844,6.35041127865844,3.6483267896614673,4.027618147701205,0.3365094129590021,1.6118400684301404,4.04759838042033,6.13333144209532,6.113313348731923,3.68602025067208,4.527378844004405,4.527378844004405,3.279953599640109,3.279953599640109,3.180351958323023,2.4641271895256596,4.027618147701205,4.027618147701205,4.027618147701205,4.027618147701205,1.392458866897976,2.926505074354848,3.9303178408806416,1.685368091433024,1.734749979960982,0.03598261060922042,0.0,0.0,0.5859630374328991,0.29637616544530015,0.10968219145484594,1.374926655534385,4.027618147701205,1.552295023757646,1.0183829349020252,4.8602599576275205,0.0,4.311562679008521,4.688613104184574,3.7913285040164415,0.3411160966624385,6.618687551223834,1.3040788549313762,6.618687551223834,4.4017105324667165,4.4017105324667165,1.3068154378750065
Astrocytes;brain_TRUE,1.74656537869918,8.727007968750296,3.1964311305798754,3.1964311305798754,3.1964311305798754,3.1964311305798754,3.1964311305798754,3.1964311305798754,3.1964311305798754,1.398986652472459,0.9534608521134615,0.9534608521134615,0.1884004771709442,7.070818876340328,0.0,0.0,1.9194897897913206,3.0352980746445333,3.262715542735825,3.262715542735825,0.0,4.801984701472659,2.0359655419549005,3.171247125206155,2.162106764184606,2.1418131730888064,0.5404596924781799,0.0,0.0,2.962533647050122,0.9882642097244595,0.0,0.0,0.0,0.0,0.0,0.0,2.221783310254891,2.221783310254891,2.976205673962669,2.976205673962669,2.976205673962669,2.976205673962669,2.976205673962669,2.976205673962669,2.1418131730888064,2.1418131730888064,1.8219778537750244,0.35348981618881226,0.35348981618881226,4.316564880787797,4.316564880787797,4.316564880787797,4.316564880787797,4.316564880787797,4.316564880787797,4.316564880787797,4.316564880787797,4.316564880787797,4.316564880787797,2.050023911280264,0.0,0.6522997244290003,2.5163885172092417,2.1418131730888064,0.11842005491697305,1.9194897897913206,2.244581368090944,2.244581368090944,5.016072392420102,1.6825276607954325,0.0,0.08064500242471695,3.93509499201655,0.8259891867637634,2.175302831266836,2.162106764184606,2.162106764184606,1.1954827798229117,2.221783310254891,0.997247897555803,1.708243897174215,0.8612809393651557,0.0,3.401256961800029,3.401256961800029,3.401256961800029,3.401256961800029,3.401256961800029,3.401256961800029,3.401256961800029,3.401256961800029,2.1418131730888064,2.1418131730888064,3.764680433819106,2.1418131730888064,2.5753354821637857,6.5140956107454935,6.5140956107454935,6.5140956107454935,6.5140956107454935,6.5140956107454935,6.5140956107454935,2.0750289627092604,1.1954827798229117,1.006463646888733,1.6922048469316653,0.5393446043707519,3.2232683546311245,3.2232683546311245,5.696689736080927,4.801984701472659,4.801984701472659,3.0256851771614683,3.0256851771614683,1.0453500313340183,1.3763092668951098,1.1955062025177747,1.1955062025177747,1.1955062025177747,1.1955062025177747,0.04421341860735858,5.326202440004447,4.801984701472659,1.3857794643008938,1.908728132559668,0.04213208332657814,0.0,0.0,0.3949615690569095,0.448529452085495,0.4728296350825716,0.3477425956858849,1.1954827798229117,1.5002788923878558,0.0,3.012886950659863,0.0,2.1418131730888064,1.8817419236017667,3.764680433819106,0.0,2.221783310254891,3.2962586946456525,2.221783310254891,1.414408650324504,1.414408650324504,0.16699425876140594
B_cells;adipose_tissue_TRUE,0.9037014616794738,1.212408899900004,7.8250497946580495,7.8250497946580495,7.8250497946580495,7.8250497946580495,7.8250497946580495,7.8250497946580495,7.8250497946580495,0.1561270884605458,0.1561270884605458,0.1561270884605458,0.7637831812572685,1.869855590027701,0.0,0.0,2.5571001885526883,0.5089116695213762,0.08405669778585434,0.08405669778585434,0.0,2.296326110548946,1.1487382306399938,3.8432763015557336,2.625746335696972,0.6674764822558226,3.8520647119216807,0.0,2.7448220252990723,0.5404744195684377,1.0665605068206787,0.0,0.0,0.0,0.0,0.0,0.0,4.011785922611969,4.011785922611969,4.598976774593568,4.598976774593568,4.598976774593568,4.598976774593568,4.598976774593568,4.598976774593568,0.6674764822558226,0.6674764822558226,0.09704466901992329,0.0,0.0,4.610266395733326,4.610266395733326,4.610266395733326,4.610266395733326,4.610266395733326,4.610266395733326,4.610266395733326,4.610266395733326,4.610266395733326,4.610266395733326,1.3309527311823581,0.7817387206419063,1.1282985425072372,1.532066549842741,0.6674764822558226,0.5748481750488281,2.5571001885526883,0.7318459535198402,0.7318459535198402,4.131374111238052,1.9894977317089741,0.0,0.04456916078925133,0.7850818587694752,2.7426683570791286,3.5580500218544686,2.625746335696972,2.625746335696972,3.5580500218544686,4.011785922611969,0.17828918993473053,0.0,0.0,2.7489223947728743,4.803406517656548,4.803406517656548,4.803406517656548,4.803406517656548,4.803406517656548,4.803406517656548,4.803406517656548,4.803406517656548,0.6674764822558226,0.6674764822558226,4.610266395733326,0.6674764822558226,4.5028880717343,3.7059232137881293,3.7059232137881293,3.7059232137881293,3.7059232137881293,3.7059232137881293,3.7059232137881293,1.687309021854651,3.5580500218544686,0.051647450774908066,0.07093479484319687,0.804183055543733,3.6703066291518325,3.6703066291518325,2.8949727993801355,3.1079886309564344,3.1079886309564344,3.9382321300705487,3.9382321300705487,0.1850672960281372,3.649571343129452,3.5580500218544686,3.5580500218544686,3.5580500218544686,3.5580500218544686,0.6830601096153259,1.2583431304698114,2.296326110548946,0.14298567175865173,0.45276875669964284,0.0,0.0,0.0,0.0,0.2689345180988312,0.0,0.0,3.5580500218544686,4.805386749855952,0.0,2.9058763092410635,0.0,0.6674764822558226,0.8806901301684776,4.610266395733326,0.0,4.011785922611969,0.6212226768846645,4.011785922611969,2.298378005501641,2.298378005501641,0.0
B_cells;bone_marrow_TRUE,2.393876714618315,2.049881663093286,3.9137304734014817,3.9137304734014817,3.9137304734014817,3.9137304734014817,3.9137304734014817,3.9137304734014817,3.9137304734014817,0.35001647035370287,0.2751635583236718,0.2751635583236718,0.009618544951081276,1.3808621279439748,1.7984894869118393,0.0,1.7228984708238166,0.3296171287032711,0.4894349277019501,0.4894349277019501,0.0,1.401011434261632,1.2703986167907715,2.9200007137372688,2.451905890398355,1.381119161254823,0.41505494713783264,0.0,0.41505494713783264,3.9472027532637246,0.4161544144153595,0.0,0.0,0.0,0.0,0.0,0.0,1.7953843001239493,1.7953843001239493,3.1874339789801778,3.1874339789801778,3.1874339789801778,3.1874339789801778,3.1874339789801778,3.1874339789801778,1.381119161254823,1.381119161254823,0.40017423033714294,0.0,0.0,2.4084701193843308,2.4084701193843308,2.4084701193843308,2.4084701193843308,2.4084701193843308,2.4084701193843308,2.4084701193843308,2.4084701193843308,2.4084701193843308,2.4084701193843308,0.4237677752971649,0.0,0.8700677426657262,1.6047694849318075,1.381119161254823,2.949495315551758,1.7228984708238166,1.8907176071893466,1.8907176071893466,1.7996940599704958,1.512087205970524,0.0,0.0,1.28329073740332,1.5086222545361756,3.8335804422313724,2.451905890398355,2.451905890398355,3.663041068540822,1.8157230187150768,1.0142258533420832,0.5006221532821655,0.07822045683860779,0.41505494713783264,4.124426275978402,4.124426275978402,4.124426275978402,4.124426275978402,4.124426275978402,4.124426275978402,4.124426275978402,4.124426275978402,1.381119161254823,1.381119161254823,1.6919836500095222,1.381119161254823,3.4052964161339943,4.744150766367777,4.744150766367777,4.744150766367777,4.744150766367777,4.744150766367777,4.744150766367777,3.4994834417042675,3.663041068540822,1.21023428440094,0.26991918683052063,0.1870231181383133,1.1255018846657234,1.124575516216646,1.9243740408253724,1.9726683103760743,1.9726683103760743,2.197499490861864,2.197499490861864,0.3334666902962139,2.3834871318581836,3.663041068540822,3.663041068540822,3.663041068540822,3.663041068540822,0.0,1.9092928772511872,1.401011434261632,0.0,0.3469318449497223,0.0,0.0,0.0,0.12137565971568043,0.0,0.0,0.0,3.663041068540822,0.8990642354157886,0.0,2.3772061531887685,0.0,1.381119161254823,0.43568962812423706,1.6919836500095222,0.0,1.7953843001239493,0.7061113428717365,1.7953843001239493,0.7944247487586567,0.7944247487586567,0.9818652653124037
B_cells;breast_TRUE,0.7513156501128351,0.6160649875877735,0.7363659901569447,0.7363659901569447,0.7363659901569447,0.7363659901569447,0.7363659901569447,0.7363659901569447,0.7363659901569447,2.0965230464935303,2.0965230464935303,2.0965230464935303,0.0,0.24205919745778026,0.0,0.0,2.4902531732509123,0.0,0.6468014554880821,0.6468014554880821,0.0,1.1231532300841136,0.03866427391767502,0.4962789689903913,0.5569137932150972,0.8927152261684868,0.0,0.0,0.0,1.4644463954279023,2.682597494271974,0.0,0.0,0.0,0.0,0.0,0.0,1.1779391420002023,1.1779391420002023,0.8503165110445983,0.8503165110445983,0.8503165110445983,0.8503165110445983,0.8503165110445983,0.8503165110445983,0.8927152261684868,0.8927152261684868,0.23431704938411713,0.0,0.0,2.712592391750596,2.712592391750596,2.712592391750596,2.712592391750596,2.712592391750596,2.712592391750596,2.712592391750596,2.712592391750596,2.712592391750596,2.712592391750596,0.0775819718837738,0.0,1.8270692516860638,0.9817246485287424,0.8927152261684868,0.10555023624300393,2.4902531732509123,1.6115923007900694,1.6115923007900694,1.4862850648109105,0.6273825873083096,0.0,0.0,0.7198213710449187,0.0,0.7545104126366323,0.5569137932150972,0.5569137932150972,0.5944126846123632,1.3327197752719289,1.8690640632557523,0.43700122833251953,0.08902885764837265,0.0,1.0691478990141685,1.0691478990141685,1.0691478990141685,1.0691478990141685,1.0691478990141685,1.0691478990141685,1.0691478990141685,1.0691478990141685,0.8927152261684868,0.8927152261684868,2.704865819658525,0.8927152261684868,0.9196155912558946,1.0538251639747453,1.0538251639747453,1.0538251639747453,1.0538251639747453,1.0538251639747453,1.0538251639747453,0.3523014353779865,0.5944126846123632,3.231013536453247,0.48745760321617126,0.0,1.2768202498082466,1.2768202498082466,0.30972975603231767,1.1231532300841136,1.1231532300841136,0.4867710291227416,0.4867710291227416,0.2515192561418652,0.29835558471416757,0.5944126846123632,0.5944126846123632,0.5944126846123632,0.5944126846123632,0.0,1.0966134801170286,1.1231532300841136,0.028541795909404755,0.040679559111595154,0.0,0.0,0.0,0.1361299306154251,0.0,0.0,0.0,0.5944126846123632,0.27068963790894995,0.14626963436603546,2.389412149964857,0.0,0.8927152261684868,0.33416929841041565,2.704865819658525,0.0,1.1779391420002023,0.0,1.1779391420002023,0.0896285720141492,0.0896285720141492,0.0
B_cells;liver_TRUE,1.069483576693698,1.1830442241259256,7.130206563142722,7.130206563142722,7.130206563142722,7.130206563142722,7.130206563142722,7.130206563142722,7.130206563142722,0.27924644913940183,0.27924644913940183,0.27924644913940183,0.7149369637081079,1.8089900099808354,0.0,0.0,2.444905255677572,0.49211352688737675,0.11779015870730745,0.11779015870730745,0.0,2.9675122471318516,1.1026982985242044,4.078321084660945,3.0098977203181416,0.5273865253541108,3.3745936551831135,0.0,2.4100876319699176,0.9247233341604529,0.9364921523303522,0.0,0.0,0.0,0.0,0.0,0.0,3.56396381105051,3.56396381105051,5.529729810472464,5.529729810472464,5.529729810472464,5.529729810472464,5.529729810472464,5.529729810472464,0.5273865253541108,0.5273865253541108,0.09486050140566941,0.0,0.0,4.153994382530072,4.153994382530072,4.153994382530072,4.153994382530072,4.153994382530072,4.153994382530072,4.153994382530072,4.153994382530072,4.153994382530072,4.153994382530072,1.103198384004032,0.7641442621963449,1.0056544028700096,1.3641036394592336,0.5273865253541108,0.5794625298244644,2.444905255677572,1.0938193994936647,1.0938193994936647,4.231982006257357,2.090520997450429,0.0,0.039133897278367025,0.7221709382650913,2.4092466721341395,4.372417138020944,3.0098977203181416,3.0098977203181416,4.372417138020944,3.56396381105051,0.257006824629552,0.0,0.0,2.4129178097351747,5.666013081647463,5.666013081647463,5.666013081647463,5.666013081647463,5.666013081647463,5.666013081647463,5.666013081647463,5.666013081647463,0.5273865253541108,0.5273865253541108,3.9104771214257448,0.5273865253541108,4.675364392758243,4.2307830764686685,4.2307830764686685,4.2307830764686685,4.2307830764686685,4.2307830764686685,4.2307830764686685,1.572066512886984,4.372417138020944,0.04534898116821197,0.06228421010622165,0.7387268413308176,3.3776155078929753,3.3776155078929753,3.110345026004088,3.5745761981283937,3.5745761981283937,3.565963265430423,3.565963265430423,0.2138806638674012,3.4295335640643647,4.372417138020944,4.372417138020944,4.372417138020944,4.372417138020944,0.5997600962476033,3.358047405189901,2.9675122471318516,0.12554839471491375,0.572745459424495,0.0,0.0,0.0,0.0,0.23613762564775423,0.0,0.0,4.372417138020944,4.2763172866565675,0.0,2.769055895271788,0.0,0.5273865253541108,0.8703745408850055,3.9104771214257448,0.0,3.56396381105051,0.3903545487501747,3.56396381105051,2.017679143141174,2.017679143141174,0.0
B_cells;lung_TRUE,1.778630150941675,2.1217792456676707,10.844164692127784,10.844164692127784,10.844164692127784,10.844164692127784,10.844164692127784,10.844164692127784,10.844164692127784,0.36760024218021825,0.34390175558920016,0.34390175558920016,1.0972886203151273,2.444583689109547,0.16097575426101685,0.0,3.812914531825634,1.0490578055610067,2.004487615318062,2.004487615318062,0.0,4.008765874281325,1.106055986543401,5.311719688198805,3.4416288892431757,2.826211841577799,3.9143421613558433,0.0,2.751559838995763,1.6574461599744277,4.046201132778689,0.0,0.0,0.0,0.0,0.0,0.0,4.902921624636692,4.902921624636692,5.484199734872956,5.484199734872956,5.484199734872956,5.484199734872956,5.484199734872956,5.484199734872956,2.826211841577799,2.826211841577799,0.0,0.0,0.0,4.317165449969277,4.317165449969277,4.317165449969277,4.317165449969277,4.317165449969277,4.317165449969277,4.317165449969277,4.317165449969277,4.317165449969277,4.317165449969277,0.7843043908885398,0.43852946162223816,1.8253269662707796,3.7029057773304266,2.826211841577799,0.5845982498459167,3.812914531825634,2.5418861724473985,2.5418861724473985,5.428258854439113,3.451775212624586,0.0,0.20495413013846553,2.7484289152929415,3.151251632770369,4.32351964834857,3.4416288892431757,3.4416288892431757,4.32351964834857,4.942091637224013,1.8329371342008458,2.392127275466919,1.5475412520603025,2.751559838995763,6.964216192987542,6.964216192987542,6.964216192987542,6.964216192987542,6.964216192987542,6.964216192987542,6.964216192987542,6.964216192987542,2.826211841577799,2.826211841577799,4.317165449969277,2.826211841577799,5.570455414695218,5.683311694601699,5.683311694601699,5.683311694601699,5.683311694601699,5.683311694601699,5.683311694601699,2.630293797284223,4.32351964834857,0.5578636430328578,1.8072633426222422,0.9634560993402581,4.390683994959918,4.390683994959918,3.5982872203589595,5.183625675691672,5.183625675691672,5.415825313585193,5.415825313585193,2.0030887207783175,5.337117196007132,4.32351964834857,4.32351964834857,4.32351964834857,4.32351964834857,0.6752088439875635,1.7314553049406012,4.008765874281325,0.14193854595400116,0.445229340821786,0.0587860569357872,0.0,0.0,0.04559320956468582,0.27250729808179097,0.0,0.0,4.32351964834857,5.555775397317927,0.0,4.475542476072933,0.0,2.826211841577799,0.8367834840224174,4.317165449969277,0.0,4.902921624636692,0.3546942377914552,4.902921624636692,3.0406032894229686,3.0406032894229686,0.7226821184158325
B_cells;muscle_organ_TRUE,1.8889080639183367,2.1426927609910282,9.076958362573848,9.076958362573848,9.076958362573848,9.076958362573848,9.076958362573848,9.076958362573848,9.076958362573848,2.1284520969804115,2.1244874225531882,2.1244874225531882,1.0994687090896178,2.316668016093718,0.16097575426101685,0.0,3.8513110516500975,0.9674885235761256,1.9507124846830488,1.9507124846830488,0.0,3.942357918530418,1.115511228949121,4.496347898040742,2.901395620187085,2.5649113486960844,3.8692594547257846,0.0,2.75274042469927,2.0905879780784242,4.059969809793471,0.0,0.0,0.0,0.0,0.0,0.0,4.670347271178197,4.670347271178197,4.45141834808872,4.45141834808872,4.45141834808872,4.45141834808872,4.45141834808872,4.45141834808872,2.5649113486960844,2.5649113486960844,0.23431704938411713,0.0,0.0,3.8514821418095284,3.8514821418095284,3.8514821418095284,3.8514821418095284,3.8514821418095284,3.8514821418095284,3.8514821418095284,3.8514821418095284,3.8514821418095284,3.8514821418095284,0.5853576495490489,0.43852946162223816,1.8936475823529084,3.5360760870597385,2.5649113486960844,0.5870729637988907,3.8513110516500975,2.6694378987698046,2.6694378987698046,5.250453676401412,2.2293840211329607,0.0,0.20504667013106825,2.7337079583020105,3.143712975717159,3.7265417274917847,2.901395620187085,2.901395620187085,3.6974523287783483,4.711766654933829,2.1987402401172047,2.4317160557098183,1.538220944333239,2.75274042469927,6.0492650358367035,6.0492650358367035,6.0492650358367035,6.0492650358367035,6.0492650358367035,6.0492650358367035,6.0492650358367035,6.0492650358367035,2.5649113486960844,2.5649113486960844,3.8514821418095284,2.5649113486960844,4.947211062671142,5.571841401621101,5.571841401621101,5.571841401621101,5.571841401621101,5.571841401621101,5.571841401621101,2.458986539389385,3.6974523287783483,3.278820814558556,1.8466612385556043,0.9463309380917853,4.409942084014066,4.409942084014066,3.546756575840419,4.638639573658297,4.638639573658297,4.466641676230506,4.466641676230506,1.9772584427852231,4.3631501158647,3.6974523287783483,3.6974523287783483,3.6974523287783483,3.6974523287783483,0.6817761620408611,2.0189247019335657,3.942357918530418,0.14612218606939312,0.4376885522232442,0.0587860569357872,0.0,0.0,0.1435621773579999,0.2750303394416764,0.0,0.0,3.6974523287783483,5.098610750580786,0.0,4.839732824963168,0.0,2.5649113486960844,0.8818242891364723,3.8514821418095284,0.0,4.670347271178197,0.3559456342576293,4.670347271178197,2.986424099315278,2.986424099315278,0.7226821184158325
B_cells;spleen_TRUE,3.4519235375123163,0.6793790440606977,12.008922388584848,12.008922388584848,12.008922388584848,12.008922388584848,12.008922388584848,12.008922388584848,12.008922388584848,1.1363883405676118,0.8926142588972337,0.8926142588972337,2.631100522213015,2.254478609733846,0.0,0.0,3.6783868861509466,1.378956055233151,1.1879268770762028,1.1879268770762028,0.0,4.924377836555104,2.3830643743488906,4.55475565545652,5.3592245149184095,2.5323811593769125,4.648590502393616,0.0,3.0781683793977344,1.8508379438436726,1.9030999836198663,0.0,0.0,0.0,0.0,0.0,0.0,5.159145350422124,5.159145350422124,7.130195792466698,7.130195792466698,7.130195792466698,7.130195792466698,7.130195792466698,7.130195792466698,2.5323811593769125,2.5323811593769125,1.6261296498379667,0.0,0.0,4.503157956608819,4.503157956608819,4.503157956608819,4.503157956608819,4.503157956608819,4.503157956608819,4.503157956608819,4.503157956608819,4.503157956608819,4.503157956608819,1.036387038785378,0.0,1.6929265091206738,3.3734175560688944,2.5323811593769125,0.6829880053385464,3.6783868861509466,1.821349248494872,1.821349248494872,6.024836525961596,5.264513114631958,0.0,0.47564073258165895,2.2840153197010116,3.0775342040864366,6.0122856214165825,5.3592245149184095,5.3592245149184095,5.786343195529347,5.159145350422124,1.70502314203088,0.8367401593532421,0.27453811570403613,3.0781683793977344,8.16263885609508,8.16263885609508,8.16263885609508,8.16263885609508,8.16263885609508,8.16263885609508,8.16263885609508,8.16263885609508,2.5323811593769125,2.5323811593769125,4.3064445537747025,2.5323811593769125,7.898176813838965,6.086184738671141,6.086184738671141,6.086184738671141,6.086184738671141,6.086184738671141,6.086184738671141,4.797159178016749,5.786343195529347,1.23362915528496,0.42739328345513733,0.8165852567088623,3.801325346871618,3.801325346871618,1.4235006414000724,6.130595417424688,6.130595417424688,5.309109205246598,5.309109205246598,0.6202484869173083,7.200138002305721,5.786343195529347,5.786343195529347,5.786343195529347,5.786343195529347,0.6745458567519796,3.2534775294784866,4.924377836555104,0.1412033744936655,0.27213423923359725,0.0,0.0,0.0,0.09436989482685769,0.30164558269245134,0.10872220290868248,0.19977764310193474,5.786343195529347,5.7841325030532715,0.0,4.297497269415712,0.0,2.5323811593769125,2.8750318023115673,4.3064445537747025,0.11915880816061196,5.159145350422124,0.7732285314594285,5.159145350422124,2.84670487252883,2.84670487252883,0.11359616641702272
Basal_cells;breast_TRUE,1.148913745103925,0.5867130616072456,1.3847487132534972,1.3847487132534972,1.3847487132534972,1.3847487132534972,1.3847487132534972,1.3847487132534972,1.3847487132534972,2.7171721149901082,2.0806083313348687,2.0806083313348687,0.03381140980929755,1.2825652294059564,0.7139271038370593,0.0,1.695572231570049,0.7700980279572985,1.247783073781338,1.247783073781338,0.06961711141652929,0.5908256369401902,1.10311744504933,0.5672013182776489,0.14155515902188245,2.698584629367355,0.0,0.0,0.0,0.9911687398428821,0.3204507167874804,0.0,0.0,0.0,0.0,0.0,0.0,2.786504707372924,2.786504707372924,0.859539262165035,0.859539262165035,0.859539262165035,0.859539262165035,0.859539262165035,0.859539262165035,2.698584629367355,2.698584629367355,0.2903008845264777,0.0,0.0,1.7696106617024563,1.7696106617024563,1.7696106617024563,1.7696106617024563,1.7696106617024563,1.7696106617024563,1.7696106617024563,1.7696106617024563,1.7696106617024563,1.7696106617024563,0.0,0.0,3.1894305979899835,2.864189560555192,2.698584629367355,0.0,1.695572231570049,1.8168081832020901,1.8168081832020901,2.786504707372924,0.33431142277181913,0.0,0.0,1.1075346874672451,0.0,0.896026496399606,0.14155515902188245,0.14155515902188245,0.896026496399606,3.078541589702062,3.4456708647791814,0.3241460991714193,0.3395529290998032,0.0,1.361133426631983,1.361133426631983,1.361133426631983,1.361133426631983,1.361133426631983,1.361133426631983,1.361133426631983,1.361133426631983,2.698584629367355,2.698584629367355,1.7563317382298984,2.698584629367355,0.9022825895401262,1.104049292868224,1.104049292868224,1.104049292868224,1.104049292868224,1.104049292868224,1.104049292868224,0.4257349485437267,0.896026496399606,0.09117004194449609,0.06943693942891534,0.29127826633709863,1.7913556587459298,1.7913556587459298,0.722616180108226,1.1183033305488765,1.1183033305488765,0.47201385128682266,0.47201385128682266,1.113206261683481,0.04024612002814614,0.896026496399606,0.896026496399606,0.896026496399606,0.896026496399606,0.03618979621162385,0.9450084196841633,0.5908256369401902,0.07660396746413538,0.0,0.06239513354268415,0.0,0.0,0.0,0.0,0.0,0.20839838258595172,0.896026496399606,0.5177786930343715,0.0,2.371953124652538,0.0,2.698584629367355,0.23400925922338736,1.7563317382298984,0.0,2.786504707372924,0.9745900222741226,2.786504707372924,0.352096844087714,0.352096844087714,0.0
