cluster,Alveolar_macrophages;lung,Astrocytes;brain,B_cells;adipose_tissue,B_cells;bone_marrow,B_cells;breast,B_cells;liver,B_cells;lung,B_cells;muscle_organ,B_cells;spleen,Basal_cells;breast,Basal_cells_of_epidermis;skin_of_body,Basal_cells_of_epidermis;tongue,Basophils;bone_marrow,Bergmann_glial_cells;brain,Bladder_cells;urinary_bladder,Bladder_urothelial_cells;urinary_bladder,Blood_cells;trachea,Brain_pericytes;brain,Cardiomyocytes;heart,Cardiomyocytes;vasculature,Ciliated_columnar_cells_of_tracheobronchial_tree;lung,Classical_monocytes;lung,Common_lymphoid_progenitors;bone_marrow,Dendritic_cells;spleen,Double-negative_thymic_pro-T_cells;thymus,Ductal_epithelial_cells;liver,Early_pro-B_cells;bone_marrow,Epithelial_brush_cells;colon,Fraction_A_pre-pro_B_cells;bone_marrow,Kupffer_cell;liver,Langerhans_cell;tongue,Not_Annotated;adipose_tissue,Not_Annotated;heart,Not_Annotated;lung,Not_Annotated;muscle_organ,Not_Annotated;trachea,Not_Annotated;vasculature,Slamf1-negative_multipotent_progenitor_cells;bone_marrow,Slamf1-positive_multipotent_progenitor_cells;bone_marrow,T_cells;adipose_tissue,T_cells;bone_marrow,T_cells;breast,T_cells;lung,T_cells;muscle_organ,T_cells;spleen,collecting_duct_epithelial_cells;kidney,colon_epithelial_cells;colon,colon_goblet_cells;colon,endocardial_cells;heart,endocardial_cells;vasculature,endothelial_cells;adipose_tissue,endothelial_cells;brain,endothelial_cells;breast,endothelial_cells;heart,endothelial_cells;kidney,endothelial_cells;muscle_organ,endothelial_cells;pancreas,endothelial_cells;trachea,endothelial_cells;urinary_bladder,endothelial_cells;vasculature,enterocytes;colon,enteroendocrine_cells;colon,epidermal_cells;skin_of_body,epithelial_cells;trachea,epithelial_cells_of_proximal_tubule;kidney,erythroblasts;bone_marrow,erythrocytes;vasculature,fibroblasts;heart,fibroblasts;vasculature,granulocyte_monocyte_progenitor_cells;bone_marrow,granulocytes;bone_marrow,granulocytopoietic_cells;bone_marrow,hematopoietic_precursor_cells;bone_marrow,hepatocytes;liver,immature_B_cells;bone_marrow,immature_NK_T_cells;bone_marrow,immature_T_cells;bone_marrow,immature_T_cells;thymus,immature_natural_killer_cells;bone_marrow,keratinocyte_stem_cells;skin_of_body,keratinocytes;tongue,kidney_capillary_endothelial_cells;kidney,kidney_cells;kidney,late_pro-B_cells;bone_marrow,leukocytes;heart,leukocytes;kidney,leukocytes;liver,leukocytes;lung,leukocytes;pancreas,leukocytes;skin_of_body,leukocytes;thymus,leukocytes;urinary_bladder,loop_of_Henle_ascending_limb_epithelial_cells;kidney,luminal_epithelial_cells_of_mammary_gland;breast,lung_endothelial_cells;lung,lung_epithelial_cells;lung,lymphocytes;muscle_organ,macrophages;bone_marrow,macrophages;brain,macrophages;breast,macrophages;kidney,macrophages;muscle_organ,macrophages;spleen,mast_cells;lung,mature_natural_killer_cells;bone_marrow,megakaryocyte-erythroid_progenitor_cells;bone_marrow,mesangial_cells;kidney,mesenchymal_cells;trachea,mesenchymal_stem_cells;muscle_organ,mesenchymal_stem_cells_of_adipose;adipose_tissue,microglia;brain,monocytes;bone_marrow,monocytes;lung,myeloid_cells;adipose_tissue,myeloid_cells;lung,myofibroblasts;heart,naive_B_cells;bone_marrow,natural_killer_cells;adipose_tissue,natural_killer_cells;liver,natural_killer_cells;lung,natural_killer_cells;spleen,neuroendocrine_cells;trachea,neurons;brain,non-classical_monocytes;lung,oligodendrocyte_precursor_cells;brain,oligodendrocytes;brain,pancreatic_A_cells;pancreas,pancreatic_D_cells;pancreas,pancreatic_PP_cells;pancreas,pancreatic_acinar_cells;pancreas,pancreatic_beta_cells;pancreas,pancreatic_ductal_cells;pancreas,pancreatic_stellate_cells;pancreas,pre-natural_killer_cells;bone_marrow,precursor_B_cells;bone_marrow,proerythroblasts;bone_marrow,professional_antigen_presenting_cells;vasculature,promonocytes;bone_marrow,proximal_straight_tubule_epithelial_cells;kidney,regulatory_T_cells;bone_marrow,sinusoidal_endothelial_cells;liver,skeletal_muscle_satellite_cells;muscle_organ,skeletal_muscle_satellite_stem_cells;muscle_organ,smooth_muscle_cells;heart,stem_cells_of_epidermis;skin_of_body,stromal_cells;breast,stromal_cells;lung,type_II_pneumocytes;lung
Ciliated_columnar_cells_of_tracheobronchial_tree;lung_TRUE,1.2704234945059225,1.5871485334795874,1.8501591468985015,1.8501591468985015,1.8501591468985015,1.8501591468985015,1.8501591468985015,1.8501591468985015,1.8501591468985015,0.36380437474597144,0.29267260432243347,0.29267260432243347,0.0,2.084938679192517,0.0,0.0,1.388234768465564,0.1487284153699875,0.16396251824256536,0.16396251824256536,0.0,0.9247694017516599,0.0,0.07744613289833069,0.0,0.9006988011501931,0.0,0.0,0.0,0.2065410452920037,0.011264796368777752,0.0,0.0,0.0,0.0,0.0,0.0,1.6045908585593507,1.6045908585593507,0.3931484521442168,0.3931484521442168,0.3931484521442168,0.3931484521442168,0.3931484521442168,0.3931484521442168,0.9006988011501931,0.9006988011501931,0.0,0.0,0.0,0.03739043297497807,0.03739043297497807,0.03739043297497807,0.03739043297497807,0.03739043297497807,0.03739043297497807,0.03739043297497807,0.03739043297497807,0.03739043297497807,0.03739043297497807,0.0,0.0,0.03728439286351204,3.4242818097810486,0.9006988011501931,0.4943233253182591,1.388234768465564,1.2223821799900079,1.2223821799900079,1.897865364881786,0.9830578017879176,0.0,0.0,0.9058923312538378,0.0,0.2535910625514146,0.0,0.0,0.2535910625514146,1.6045908585593507,0.07638399302959442,0.0,0.06322868027397104,0.0,1.3352700125526737,1.3352700125526737,1.3352700125526737,1.3352700125526737,1.3352700125526737,1.3352700125526737,1.3352700125526737,1.3352700125526737,0.9006988011501931,0.9006988011501931,0.02193911001086235,0.9006988011501931,1.095698101496374,1.3163118530064821,1.3163118530064821,1.3163118530064821,1.3163118530064821,1.3163118530064821,1.3163118530064821,0.0,0.2535910625514146,0.5052659108832075,0.0,0.025591665425816097,0.31897233265477254,0.31897233265477254,0.07656225562095642,1.0265750017117807,1.0265750017117807,1.3901302772196562,1.3901302772196562,0.03907372862906069,0.08192221820354462,0.2535910625514146,0.2535910625514146,0.2535910625514146,0.2535910625514146,0.0,2.0916078113824934,0.9247694017516599,0.0,0.8726374385123317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2535910625514146,0.3639874983880971,0.17076999291374875,1.4997324134046965,0.0,0.9006988011501931,0.02665127620000291,0.02193911001086235,0.0,1.6045908585593507,0.0,1.6045908585593507,0.5725835561752319,0.5725835561752319,0.0
Classical_monocytes;lung_TRUE,1.0509434899842123,3.1848517811868295,5.589637865108323,5.589637865108323,5.589637865108323,5.589637865108323,5.589637865108323,5.589637865108323,5.589637865108323,0.46391235202907094,0.16990741998313436,0.16990741998313436,3.578401361180254,4.348244437554563,0.0,0.0,2.4623015015961167,0.6269876356143875,1.1278634289079217,1.1278634289079217,0.21639491617679596,5.167977034496478,2.218601870228095,8.738617422096283,2.6543011822073583,1.1921582493292857,0.0,0.0,0.0,1.8177724701771698,0.144673787903382,0.0,0.0,0.0,0.0,0.0,0.0,3.642007657731197,3.642007657731197,7.577896751853011,7.577896751853011,7.577896751853011,7.577896751853011,7.577896751853011,7.577896751853011,1.1921582493292857,1.1921582493292857,0.0,0.0,0.0,8.806018793725398,8.806018793725398,8.806018793725398,8.806018793725398,8.806018793725398,8.806018793725398,8.806018793725398,8.806018793725398,8.806018793725398,8.806018793725398,1.0093071759934447,0.0,1.2028233861602635,2.978130416714575,1.1921582493292857,0.3392004370689392,2.4623015015961167,3.371002286850694,3.371002286850694,5.9104043776503365,3.18017454783755,0.0,0.0877333619442594,2.849342270060424,0.02567823976278305,10.009344651404605,2.6543011822073583,2.6543011822073583,10.009344651404605,3.7777983776601665,1.9150072181842241,0.0,0.9855486305348902,0.0,9.767559606834237,9.767559606834237,9.767559606834237,9.767559606834237,9.767559606834237,9.767559606834237,9.767559606834237,9.767559606834237,1.1921582493292857,1.1921582493292857,7.614650184058574,1.4670319232451488,7.877841997194101,10.233687669632445,10.233687669632445,10.233687669632445,10.233687669632445,10.233687669632445,10.233687669632445,4.9421222561384095,10.009344651404605,0.25431668758392334,0.011988012120127678,0.0,1.7884954622542242,1.7884954622542242,9.96917824868662,7.093188535258827,7.093188535258827,8.221903395842746,8.221903395842746,0.15973872706234696,0.9841090177753533,10.009344651404605,10.009344651404605,10.009344651404605,10.009344651404605,0.0,3.333050395625521,5.167977034496478,0.0,0.8187878131866455,0.0,0.0,0.0,0.005432263482362032,0.0,0.0,0.0,10.009344651404605,1.7285146249005519,0.0,4.259599489519796,0.0,1.1921582493292857,1.5543241234889544,7.614650184058574,0.0,3.642007657731197,0.524293678898023,3.642007657731197,2.378705787023463,2.378705787023463,0.8169400691986084
Common_lymphoid_progenitors;bone_marrow_TRUE,2.1859930035395503,6.360185799690393,5.493206054736406,5.493206054736406,5.493206054736406,5.493206054736406,5.493206054736406,5.493206054736406,5.493206054736406,2.8952956092663302,2.102421650519738,2.102421650519738,0.06599948815523815,6.33242260492765,0.9559797900609482,0.26372848603969967,2.8753724549061213,1.015011976926755,4.988317910677347,4.988317910677347,0.2483079838447082,1.6453660510671444,1.0124749270005104,3.5153543379826426,2.386177497796523,6.0397881009639836,0.876018951718624,0.09569668263579027,0.2072231320616527,3.7681912258267403,0.41345394359758275,0.0,0.0,0.0,0.0,0.0,0.0,5.3757009005221805,5.3757009005221805,6.243814178766349,6.243814178766349,6.243814178766349,6.243814178766349,6.243814178766349,6.243814178766349,6.0397881009639836,6.0397881009639836,1.2815073484029527,0.5973325165418479,0.5973325165418479,3.804431375784752,3.804431375784752,3.804431375784752,3.804431375784752,3.804431375784752,3.804431375784752,3.804431375784752,3.804431375784752,3.804431375784752,3.804431375784752,1.6772955442325046,0.4022544658718965,1.5141096154992018,7.497773670233213,6.0397881009639836,0.7844360722945288,2.8753724549061213,7.341976321660556,7.341976321660556,5.729760147822209,2.1891636046079492,0.0,0.0,4.696495384933093,0.16760662198066711,4.638065396402126,2.386177497796523,2.386177497796523,3.9870955483653607,5.3757009005221805,3.1612728397385816,0.14717055016603228,2.628798410678521,0.2072231320616527,3.550353010495504,3.550353010495504,3.550353010495504,3.550353010495504,3.550353010495504,3.550353010495504,3.550353010495504,3.550353010495504,6.0397881009639836,6.0397881009639836,2.608755012926383,6.0397881009639836,4.477639234218842,6.060043916488306,6.060043916488306,6.060043916488306,6.060043916488306,6.060043916488306,6.060043916488306,1.7808455672974772,3.9870955483653607,0.222660630941391,2.4925893652133455,1.8412315868414366,3.6121084063003464,3.6121084063003464,6.00323748206481,3.2449734195684776,3.2449734195684776,2.3600111175806093,2.3600111175806093,1.6059165972356615,1.1946635941664379,3.9876188771464887,3.9876188771464887,3.9876188771464887,3.9876188771464887,0.5801493892302881,7.570276280244192,1.6453660510671444,4.179403872444079,3.8231256048266706,0.0,0.0,0.0,0.5229143124933427,0.4423719957852975,0.0,0.8611296675144098,3.9870955483653607,1.149263579493914,0.0,9.360083628923466,0.0,6.0397881009639836,1.086627178849318,2.608755012926383,0.0,5.3757009005221805,0.8790311692998961,5.3757009005221805,4.30754169745323,4.30754169745323,0.1457625562563921
Dendritic_cells;spleen_TRUE,2.227965653297447,3.226941928267479,10.266103066149212,10.266103066149212,10.266103066149212,10.266103066149212,10.266103066149212,10.266103066149212,10.266103066149212,0.3086882531642914,0.3086882531642914,0.3086882531642914,3.8164016118361834,5.263258916991098,0.0,0.0,5.0468964378039045,0.5818434953689575,2.75755274597378,2.75755274597378,0.0,8.027112441403526,3.77885833400346,12.364163722310748,4.5118143409490585,3.6371429922680063,2.4687304496765137,0.0,1.194926381111145,3.153188358105364,1.985069327056408,0.0,0.0,0.0,0.0,0.0,0.0,4.148644403687546,4.148644403687546,10.962349282843725,10.962349282843725,10.962349282843725,10.962349282843725,10.962349282843725,10.962349282843725,3.6371429922680063,4.807024038086335,0.36363840103149414,0.0,0.0,4.441334104254132,4.441334104254132,4.441334104254132,4.441334104254132,4.441334104254132,4.441334104254132,4.441334104254132,4.441334104254132,4.441334104254132,4.441334104254132,0.3622289237876733,0.21795576314131418,1.4735307844267005,6.374473615239063,3.6371429922680063,1.5259741246700287,5.0468964378039045,4.311027920671871,4.311027920671871,8.177608179194587,6.424980190538225,0.0,0.0,2.997992522548884,2.3972338065505028,12.043239200399036,4.5118143409490585,4.5118143409490585,12.043239200399036,4.320735105446407,2.1886195053922988,0.0,1.089580336585641,1.194926381111145,6.6363376306281205,6.6363376306281205,6.6363376306281205,6.6363376306281205,6.6363376306281205,6.6363376306281205,6.6363376306281205,6.6363376306281205,3.6371429922680063,3.6371429922680063,2.975212464375155,3.6371429922680063,8.256823507093248,12.185888383360137,12.185888383360137,12.185888383360137,12.185888383360137,12.185888383360137,12.185888383360137,4.288871242886498,12.043239200399036,0.8277038666197941,0.26918774417468483,0.4459340951981999,2.347565166120018,2.347565166120018,11.069775165901298,11.255733245895023,11.255733245895023,11.062105735143026,11.062105735143026,0.0,2.400600641965866,12.043239200399036,12.043239200399036,12.043239200399036,12.043239200399036,0.0,3.770316966587589,8.027112441403526,0.6980640888214111,1.2951096668839455,0.0,0.0,0.0,0.5507951532490551,0.0,0.0,0.3005934739485383,12.043239200399036,9.69254350165526,0.0,6.763979019153686,0.0,3.6371429922680063,4.189069792628288,2.975212464375155,0.0,4.148644403687546,0.18414270877838135,4.148644403687546,7.690566881781533,7.690566881781533,0.0
Double-negative_thymic_pro-T_cells;thymus_TRUE,3.1615880951285362,1.670573875013935,14.451510705445942,14.451510705445942,14.451510705445942,14.451510705445942,14.451510705445942,14.451510705445942,14.451510705445942,0.8905687097852167,0.6470231413841248,0.6470231413841248,0.8834402061214572,2.175025916952444,0.0,0.0,4.330037168766323,0.4600609838962555,1.4998204765939398,1.4998204765939398,0.0,5.663950259748258,2.7822489669840587,7.243505976702037,8.66418962415896,2.576922942957792,2.1142849184964834,0.0,1.2597609940720231,3.493566662857407,1.9340215113357102,0.0,0.0,0.0,0.0,0.0,0.0,5.111582555563042,5.111582555563042,15.876350064026681,15.876350064026681,15.876350064026681,15.876350064026681,15.876350064026681,15.876350064026681,2.576922942957792,2.576922942957792,0.1397857367992401,0.19275574386119843,0.19275574386119843,5.297272509258044,5.297272509258044,5.297272509258044,5.297272509258044,5.297272509258044,5.297272509258044,5.297272509258044,5.297272509258044,5.297272509258044,5.297272509258044,0.348598829127456,0.017335033044219017,1.6561607998844825,3.482772880773011,2.576922942957792,1.5589901650030362,4.330037168766323,3.8564315418663773,3.8564315418663773,7.259770567479887,4.3229253229342,0.0,0.6546845616478669,2.0042016025828686,3.404811143875122,18.847021724048414,8.66418962415896,8.66418962415896,18.847021724048414,5.111582555563042,2.7461304924401797,1.6714645624160767,0.7579700729662651,1.2597609940720231,6.7996101849957515,6.7996101849957515,6.7996101849957515,6.7996101849957515,6.7996101849957515,6.7996101849957515,6.7996101849957515,6.7996101849957515,2.576922942957792,2.576922942957792,4.224162542285692,2.576922942957792,12.717493311354989,7.093034841512379,7.093034841512379,7.093034841512379,7.093034841512379,7.093034841512379,7.093034841512379,2.390872531815579,18.847021724048414,1.1344314813613892,0.5015571578160712,1.3321845831447525,2.596237378881166,2.596237378881166,1.427925103589108,6.750386983156204,6.750386983156204,6.522369685925936,6.522369685925936,1.4713749519218446,5.651298201397845,18.847021724048414,18.847021724048414,18.847021724048414,18.847021724048414,0.5796300172805786,2.4631328681777966,5.663950259748258,1.1629352569580078,1.4762552141236434,0.050880301743745804,0.0,0.0,0.006466775697557941,0.12965692579746246,0.0,0.22872138023376465,18.847021724048414,3.768480664805362,1.1193454265594482,6.106719821691513,0.0,2.576922942957792,4.115589281446055,4.224162542285692,0.0,5.111582555563042,0.16147206272733838,5.111582555563042,1.3724631990649199,1.3724631990649199,0.8461927175521851
Ductal_epithelial_cells;liver_TRUE,1.7576182183844071,3.558761285962882,4.368138911547485,4.368138911547485,4.368138911547485,4.368138911547485,4.368138911547485,4.368138911547485,4.368138911547485,2.8112999068366156,2.707251759039031,2.707251759039031,0.4686603844165802,3.2921841940670102,0.0,0.0,5.6876958829385265,0.672774562129268,3.3290911119569233,3.3290911119569233,0.0,5.09508059422175,2.778010070323944,5.448997069978052,1.205345667898655,4.328909140839069,0.026210801675915718,0.0,0.0,2.3695470547234567,1.2163729704916477,0.0,0.0,0.0,0.0,0.0,0.0,5.200485245221191,5.200485245221191,3.1304560943886086,3.1304560943886086,3.1304560943886086,3.1304560943886086,3.1304560943886086,3.1304560943886086,4.328909140839069,4.328909140839069,1.6955029732651181,0.0,0.0,3.4461058035354926,3.4461058035354926,3.4461058035354926,3.4461058035354926,3.4461058035354926,3.4461058035354926,3.4461058035354926,3.4461058035354926,3.4461058035354926,3.4461058035354926,0.6888209101226594,0.5502239244955558,2.644411838165036,4.945714725940316,4.328909140839069,4.559542881669822,5.6876958829385265,5.666662316631387,5.666662316631387,6.5683849553267155,1.1689211363317789,0.0,0.0,2.936456737143022,0.0,3.47943876794091,1.205345667898655,1.205345667898655,2.8880747474592043,5.200485245221191,3.0426216215861066,0.24631161987781525,0.18706108629703522,0.0,1.4278990918839418,1.4278990918839418,1.4278990918839418,1.4278990918839418,1.4278990918839418,1.4278990918839418,1.4278990918839418,1.4278990918839418,4.328909140839069,4.328909140839069,2.3285116674723447,4.328909140839069,2.282091420005869,6.661112615355739,6.661112615355739,6.661112615355739,6.661112615355739,6.661112615355739,6.661112615355739,0.7014653789983303,2.8880747474592043,1.0488162636756897,0.1932367980480194,1.5731988648573556,3.5996095030396074,3.452315637358913,2.551294149899924,6.179478401387179,6.179478401387179,2.6736103892326355,2.6736103892326355,0.8663937061749123,0.7880528988661589,2.8880747474592043,2.8880747474592043,2.8880747474592043,2.8880747474592043,0.032602311560401206,3.4565699481301837,5.09508059422175,0.3948877975344658,0.2344002891331911,0.0,0.0,0.0,0.22138892114162445,0.0,0.0,0.11918865889310837,2.8880747474592043,0.8025604363668848,0.0,4.367203714119063,0.0,4.328909140839069,1.3492541114489236,2.3285116674723447,0.0,5.200485245221191,0.019901491701602936,5.200485245221191,2.0820354755829884,2.0820354755829884,0.0
Early_pro-B_cells;bone_marrow_TRUE,2.027719169855118,1.0030354261398315,15.477768957614899,15.477768957614899,15.477768957614899,15.477768957614899,15.477768957614899,15.477768957614899,15.477768957614899,0.03485174477100372,0.03485174477100372,0.03485174477100372,0.22815644927322865,2.10623237863183,0.0,0.0,1.244519779458642,0.0,0.0,0.0,0.0,1.01344995200634,1.2146748006343842,1.6859863251447678,1.693643569946289,1.3260305505245924,7.2230972945690155,0.0,5.379102677106857,1.0826933234930038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1532491762191057,3.1532491762191057,4.702550247311592,4.702550247311592,4.702550247311592,4.702550247311592,4.702550247311592,4.702550247311592,1.3260305505245924,1.3260305505245924,0.0,0.0,0.0,1.2855855450034142,1.2855855450034142,1.2855855450034142,1.2855855450034142,1.2855855450034142,1.2855855450034142,1.2855855450034142,1.2855855450034142,1.2855855450034142,1.2855855450034142,0.07958147674798965,0.0,0.0,1.3260305505245924,1.3260305505245924,0.613136500120163,1.244519779458642,1.5302961766719818,1.5302961766719818,3.677596777677536,0.35094699263572693,0.0,0.0,2.394466631114483,6.19617086648941,5.856134802103043,1.693643569946289,1.693643569946289,5.856134802103043,3.1532491762191057,0.31698449328541756,0.0,0.024952955543994904,5.379102677106857,3.741774082183838,3.741774082183838,3.741774082183838,3.741774082183838,3.741774082183838,3.741774082183838,3.741774082183838,3.741774082183838,1.3260305505245924,1.3260305505245924,0.10937889665365219,1.3260305505245924,12.463028073310852,2.451960116624832,2.451960116624832,2.451960116624832,2.451960116624832,2.451960116624832,2.451960116624832,0.2504410445690155,5.856134802103043,0.027420058846473694,0.0,0.18906892836093903,0.2907978929579258,0.2907978929579258,0.03626330941915512,1.2685708180069923,1.2685708180069923,2.207196831703186,2.207196831703186,0.0,5.134595096111298,5.856134802103043,5.856134802103043,5.856134802103043,5.856134802103043,0.42565202713012695,1.8672893829643726,1.01344995200634,0.5587302446365356,0.18525397777557373,0.0,0.0,0.0,0.25305458903312683,0.0,0.0,0.0,5.856134802103043,14.031531997025013,0.0,4.469717249274254,0.0,1.3260305505245924,0.0,0.10937889665365219,0.0,3.1532491762191057,0.0,3.1532491762191057,4.0744151920080185,4.0744151920080185,0.0
Epithelial_brush_cells;colon_TRUE,2.644218130983294,1.5662535237414497,1.5425460516578622,1.5425460516578622,1.5425460516578622,1.5425460516578622,1.5425460516578622,1.5425460516578622,1.5425460516578622,3.0950068473106334,2.168996087497189,2.168996087497189,0.29305994510650635,2.086694761992447,0.46665704250335693,0.0,2.9598292053218866,0.737592036288882,1.5972374984551043,1.5972374984551043,2.3619773529824757,1.1279315406840944,0.012503509424508563,1.327058224214448,0.4599640369415283,8.470477756526734,0.2398383868119073,3.9223005637999564,0.2398383868119073,2.2205682077578133,0.3344081037988265,0.0,0.0,0.0,0.0,0.0,0.0,7.984256736815921,7.984256736815921,1.710869008290862,1.710869008290862,1.710869008290862,1.710869008290862,1.710869008290862,1.710869008290862,8.470477756526734,8.470477756526734,2.5757158805453586,0.0,0.0,4.261735689545435,4.261735689545435,4.261735689545435,4.261735689545435,4.261735689545435,4.261735689545435,4.261735689545435,4.261735689545435,4.261735689545435,4.261735689545435,3.4222734633182723,2.6541195372267374,3.350924401056199,9.582857837279638,8.470477756526734,0.4308001058442252,2.9598292053218866,1.9144100896895877,1.9144100896895877,7.984256736815921,0.44196786104686675,0.0,0.0,8.67874171975113,0.0,1.1215450340320194,0.4599640369415283,0.4599640369415283,1.1215450340320194,9.425455068311994,5.447926270110266,0.2474674315206588,0.4020843505859375,0.2398383868119073,3.35676567753156,3.35676567753156,3.35676567753156,3.35676567753156,3.35676567753156,3.35676567753156,3.35676567753156,3.35676567753156,8.470477756526734,8.470477756526734,2.643441511998101,8.470477756526734,1.7436397302718392,2.373465278710697,2.373465278710697,2.373465278710697,2.373465278710697,2.373465278710697,2.373465278710697,1.6434116306759061,1.1215450340320194,0.06848067666093507,0.8743515977310755,2.1523988133385066,5.540635866778237,4.91717152084623,0.02872742591277947,1.236412888244977,1.236412888244977,0.36367513996268075,0.36367513996268075,1.0413987523033506,0.505847357804813,1.1215450340320194,1.1215450340320194,1.1215450340320194,1.1215450340320194,1.3112841650607092,5.497134420370298,1.1279315406840944,0.0,0.0886336016276526,0.0,0.0,0.0,0.925966241766536,0.0,0.0,0.06558486819267273,1.1215450340320194,1.7253502058604406,0.0,7.478937584729421,0.0,8.470477756526734,0.32584284245967865,2.643441511998101,0.0,7.984256736815921,0.46214287024405265,7.984256736815921,3.288947402248307,3.288947402248307,0.5042582750320435
Fraction_A_pre-pro_B_cells;bone_marrow_TRUE,3.095883071422577,5.2504909336566925,6.211336731910706,6.211336731910706,6.211336731910706,6.211336731910706,6.211336731910706,6.211336731910706,6.211336731910706,0.589489322155714,0.589489322155714,0.589489322155714,0.8396319225430489,5.412696376442909,0.4529098570346832,0.0,3.0887861475348473,1.7312846779823303,4.162857618182898,4.162857618182898,0.0,4.826199907809496,0.7381205037236214,5.661822974681854,4.14554001390934,4.270196884870529,0.4285401999950409,0.0,0.07853354513645172,2.114424254745245,1.1627120077610016,0.0,0.0,0.0,0.0,0.0,0.0,6.135216951370239,6.135216951370239,8.407629013061523,8.407629013061523,8.407629013061523,8.407629013061523,8.407629013061523,8.407629013061523,4.270196884870529,4.270196884870529,2.053864896297455,0.1942707747220993,0.1942707747220993,5.6275403797626495,5.6275403797626495,5.6275403797626495,5.6275403797626495,5.6275403797626495,5.6275403797626495,5.6275403797626495,5.6275403797626495,5.6275403797626495,5.6275403797626495,1.8481732457876205,0.22327175736427307,2.1549943387508392,7.771609783172607,4.270196884870529,1.1079311035573483,3.0887861475348473,6.46448739618063,6.46448739618063,7.162309348583221,2.0436147917062044,0.0,0.023820025846362114,4.603252199478447,0.5141116976737976,4.489661321043968,4.14554001390934,4.14554001390934,3.956954337656498,6.135216951370239,2.7800339106470346,2.6859461069107056,0.6675378456711769,0.07853354513645172,5.6434853076934814,5.6434853076934814,5.6434853076934814,5.6434853076934814,5.6434853076934814,5.6434853076934814,5.6434853076934814,5.6434853076934814,4.270196884870529,4.270196884870529,4.401555702090263,4.270196884870529,4.969547659158707,7.329438805580139,7.329438805580139,7.329438805580139,7.329438805580139,7.329438805580139,7.329438805580139,1.9947089552879333,3.956954337656498,0.01865054853260517,0.6738682575523853,1.851500242948532,4.979762390255928,4.979762390255928,3.9652167558670044,5.291675418615341,5.291675418615341,2.088172882795334,2.088172882795334,1.9536278620362282,1.0901074036955833,3.956954337656498,3.956954337656498,3.956954337656498,3.956954337656498,0.12607532739639282,4.954418286681175,4.826199907809496,2.253718078136444,0.9264845903962851,0.04472208395600319,0.0,0.0,0.06985240336507559,0.5009593814611435,0.0,3.571768283843994,3.956954337656498,4.639527812600136,0.0,3.3730915188789368,0.0,4.270196884870529,3.181613340973854,4.401555702090263,0.0,6.135216951370239,1.4034256637096405,6.135216951370239,5.279068559408188,5.279068559408188,0.4676448702812195
Kupffer_cell;liver_TRUE,1.1522931953678364,1.8468199526494153,5.077477591295467,5.077477591295467,5.077477591295467,5.077477591295467,5.077477591295467,5.077477591295467,5.077477591295467,0.17422551551803214,0.04342217236512997,0.04342217236512997,3.859102230091564,4.709833279496333,0.12649176746118262,0.0,3.0436613740491087,1.0603273090769032,2.1764579558531283,2.1764579558531283,0.7746533038186245,4.174136200034227,1.8316634450046743,6.756232651530719,2.3013584970450793,1.0681759555686692,0.3831015986497285,0.0,0.3831015986497285,4.07449353584012,0.3252019302644691,0.0,0.0,0.0,0.0,0.0,0.0,3.7707738597862055,3.7707738597862055,5.2974083937826695,5.2974083937826695,5.2974083937826695,5.2974083937826695,5.2974083937826695,5.2974083937826695,1.0681759555686692,1.0681759555686692,0.1669337495428617,0.0,0.0,7.617857908127738,7.617857908127738,7.617857908127738,7.617857908127738,7.617857908127738,7.617857908127738,7.617857908127738,7.617857908127738,7.617857908127738,7.617857908127738,0.777391269589301,0.0,1.6731192577080647,1.888747136368126,1.0681759555686692,0.3113719117446024,3.0436613740491087,3.501662366336486,3.501662366336486,5.245533205935212,3.4538548403098934,0.0,0.27069460075409685,2.9959118540597256,0.02567823976278305,7.563811650041674,2.3013584970450793,2.3013584970450793,7.563811650041674,3.902637779224114,2.979340821748874,0.0,0.39832065315520176,0.3831015986497285,6.083716150190009,6.083716150190009,6.083716150190009,6.083716150190009,6.083716150190009,6.083716150190009,6.083716150190009,6.083716150190009,1.0681759555686692,1.0681759555686692,5.4488139478642434,1.0681759555686692,4.927353075293244,9.19351499197913,9.19351499197913,9.19351499197913,9.19351499197913,9.19351499197913,9.19351499197913,6.164463532019834,7.563811650041674,1.1296324925344499,0.09425115206691084,0.15029916069546684,2.0282288210802393,2.0282288210802393,9.028854917307369,5.575527559538356,5.575527559538356,5.558932662010193,5.558932662010193,0.8287419989460804,0.6341838567960458,7.563811650041674,7.563811650041674,7.563811650041674,7.563811650041674,0.0,4.6690152189770675,4.174136200034227,0.0,0.8187878131866455,0.0,0.0,0.0,0.05550639414549118,0.16578851005092995,0.0,0.0,7.563811650041674,1.2457901228402481,0.0,4.41802095301205,0.0,1.0681759555686692,1.6298846639082079,5.4488139478642434,0.0,3.7707738597862055,0.07181139913250188,3.7707738597862055,1.7047403090801394,1.7047403090801394,0.0
